key,cz,en,ch
india_city_130,巴加尔布尔,Bhagalpur,巴加爾布爾
india_city_131,穆扎法尔布尔,Muzaffarpur,穆扎法爾布爾
india_city_132,达尔班加,Darbhanga,達爾班加
india_city_133,阿拉里亚,Araria,阿拉里亞
india_city_134,卡特瓦,Katwa,卡特瓦
india_city_135,西隆,Shillong,西隆
india_city_136,阿加尔塔拉,Agartala,阿加爾塔拉
india_city_137,伊塔那加尔,Itanagar,伊塔那加爾
india_city_138,迪斯布尔,Dispur,迪斯布爾
india_city_139,甘托克,Gangtok,甘托克
india_city_140,迪马普尔,Dimapur,迪馬普爾
india_city_141,科希马,Kohima,科希馬
india_city_142,英帕尔,Imphal,英帕爾
india_city_143,西尔查,Silchar,西爾查
india_city_144,古瓦哈提,Guwahati,古瓦哈提
india_city_145,乔尔哈特,Jorhat,喬爾哈特
india_city_146,提斯浦尔,Tezpur,提斯浦爾
india_city_147,达朗,Darrang,達朗
india_city_148,艾藻尔,Aizawl,艾藻爾
india_city_149,乔塔那格浦尔,Chota Nagpur,喬塔那格浦爾
india_city_150,布尔汉普尔,Burhanpur,布爾漢普爾
india_city_151,科尔哈普尔,Kolhapur,科爾哈普爾
india_city_152,贾姆讷格尔,Jamnagar,賈姆訥加爾
india_city_153,拉杰科特,Rajkot,拉傑科特
india_city_154,勒德纳吉里,Ratnagiri,勒德納吉里
india_city_155,特里姆巴克什瓦,Trimbakeshwar,特里姆巴克什瓦
india_city_156,埃洛拉,Ellora,埃洛拉
india_city_157,阿旃陀,Ajanta,阿旃陀
india_city_158,古德洛尔,Cuddalore,古德洛爾
india_city_159,维鲁普兰,Virudhunagar,維魯普蘭
india_city_160,蒂鲁马兰加姆,Tirumalangam,蒂魯馬蘭加姆
india_city_161,卡利亚尼,Kalyani,卡利亞尼
india_city_162,塞康德拉巴德,Secunderabad,塞康德拉巴德
india_city_163,哈桑,Hassan,哈桑
india_city_164,迈索尔,Mysore,邁索爾
india_city_165,曼迪亚,Mandya,曼迪亞
india_city_166,奇克马加卢尔,Chikmagalur,奇克馬加盧爾
india_city_167,希莫加,Shimoga,希莫加
india_city_168,马尔佩,Malpe,馬爾佩
india_city_169,巴达米,Badami,巴達米
india_city_170,阿多拉,Adilabad,阿多拉
india_city_171,扬甘加,Yellapur,揚甘加
india_city_172,莫尔穆冈,Mormugao,莫爾穆岡
india_city_173,克里希纳加尔,Krishnanagar,克里希納加爾
india_city_174,巴鲁尔,Balur,巴魯爾
india_city_175,哈扎里巴格,Hazaribagh,哈扎里巴格
india_city_176,萨希布甘杰,Sahibganj,薩希布甘傑
india_city_177,科纳克,Konark,科納克
india_city_178,巴德拉克,Bhadrak,巴德拉克
india_city_179,森伯尔布尔,Sambalpur,森伯爾布爾
india_city_180,贾里亚,Jharia,賈里亞
india_city_181,帕尔巴尼,Parbhani,帕爾巴尼
india_city_182,古尔伯加,Gulbarga,古爾伯加
india_city_183,埃卢鲁,Eluru,埃盧魯
india_city_184,纳拉亚纳佩特,Narayangpet,納拉亞納佩特
india_city_185,古德伯,Gudur,古德伯
india_city_186,迪瓦库鲁尔,Dewarkurur,迪瓦庫魯爾
india_city_187,本迪,Bundi,本迪
india_city_188,琼丘努,Churu,瓊丘努
india_city_189,巴尔梅尔,Barmer,巴爾梅爾
india_city_190,贾洛尔,Jalore,賈洛爾
india_city_191,阿尔瓦尔,Alwar,阿爾瓦爾
india_city_192,纳高尔,Nagaur,納高爾
india_city_193,法扎巴德,Fazilabad,法扎巴德
india_city_194,戈瓦尔丹,Govardhan,戈瓦爾丹
india_city_195,巴拉班基,Barabanki,巴拉班基
india_city_196,巴雷利,Bareilly,巴雷利
india_city_197,法鲁哈巴德,Farrukhabad,法魯哈巴德
india_city_198,钱德拉布尔,Chandrapur,錢德拉布爾
india_city_199,达尔,Dhar,達爾
india_city_200,霍申加巴德,Hoshangabad,霍申加巴德
