key,cz,en,ch
india_country_129,特伦甘纳,Telangana,特倫甘納
india_country_130,马哈拉施特拉,Maharashtra,馬哈拉施特拉
india_country_131,古吉拉特,Gujarat,古吉拉特
india_country_132,拉贾斯坦,Rajasthan,拉賈斯坦
india_country_133,哈里亚纳,Haryana,哈里亞納
india_country_134,旁遮普,Punjab,旁遮普
india_country_135,喜马偕尔,Himachal,喜馬偕爾
india_country_136,查谟,Jammu,查謨
india_country_137,克什米尔,Kashmir,克什米爾
india_country_138,比哈尔,Bihar,比哈爾
india_country_139,贾坎德,Jharkhand,賈坎德
india_country_140,恰蒂斯加尔,Chhattisgarh,恰蒂斯加爾
india_country_141,中央,Madhya,中央
india_country_142,北方,Uttar,北方
india_country_143,奥里萨,Orissa,奧里薩
india_country_144,西孟加拉,WestBengal,西孟加拉
india_country_145,阿萨姆,Assam,阿薩姆
india_country_146,特里普拉,Tripura,特里普拉
india_country_147,曼尼普尔,Manipur,曼尼普爾
india_country_148,梅加拉亚,Meghalaya,梅加拉亞
india_country_149,米佐拉姆,Mizoram,米佐拉姆
india_country_150,那加兰,Nagaland,那加蘭
india_country_151,锡金,Sikkim,錫金
india_country_152,阿鲁纳恰尔,ArunachalPradesh,阿魯納恰爾
india_country_153,拉克沙,Lakshadweep,拉克沙
india_country_154,安达曼尼科巴,Andaman-Nicobar,安達曼尼科巴
india_country_155,信德,Sindh,信德
india_country_156,俾路支,Baloch,俾路支
india_country_157,马尔代夫,Maldives,馬爾代夫
india_country_158,斯里兰卡,SriLanka,斯里蘭卡
india_country_159,尼泊尔,Nepal,尼泊爾
india_country_160,不丹,Bhutan,不丹
india_country_161,缅甸,Myanmar,緬甸
india_country_162,泰,Thailand,泰
india_country_163,柬埔寨,Cambodia,柬埔寨
india_country_164,老挝,Laos,老撾
india_country_165,越南,Vietnam,越南
india_country_166,占婆,Champa,占婆
india_country_167,骠,Pyu,驃
india_country_168,真腊,Kambuja,真臘
india_country_169,扶南,Funan,扶南
india_country_170,室利佛逝,Srivijaya,室利佛逝
india_country_171,满者伯夷,Majapahit,滿者伯夷
india_country_172,巽他,Sunda,巽他
india_country_173,马打兰,Mataram,馬打蘭
india_country_174,占婆,Champa,占婆
india_country_175,骠,Pyu,驃
india_country_176,真腊,Kambuja,真臘
india_country_177,扶南,Funan,扶南
india_country_178,室利佛逝,Srivijaya,室利佛逝
india_country_179,满者伯夷,Majapahit,滿者伯夷
india_country_180,巽他,Sunda,巽他
india_country_181,马打兰,Mataram,馬打蘭
india_country_182,巴厘,Bali,巴厘
india_country_183,爪哇,Java,爪哇
india_country_184,苏门答腊,Sumatra,蘇門答臘
india_country_185,加里曼丹,Kalimantan,加里曼丹
india_country_186,苏拉威西,Sulawesi,蘇拉威西
india_country_187,菲律宾,Philippines,菲律賓
india_country_188,马来西亚,Malaysia,馬來西亞
india_country_189,新加坡,Singapore,新加坡
india_country_190,文莱,Brunei,文萊
india_country_191,东帝汶,EastTimor,東帝汶
india_country_192,拘楼,Kuru,拘樓
india_country_193,般阇罗,Panchala,般闍羅
india_country_194,跋耆,Vajji,跋耆
india_country_195,摩揭陀,Magadha,摩揭陀
india_country_196,犍陀罗,Gandhara,犍陀羅
india_country_197,拘萨罗,Kosala,拘薩羅
india_country_198,迦尸,Kashi,迦屍
india_country_199,鸯伽,Anga,鴦伽
india_country_200,阿槃底,Avanti,阿槃底
india_country_201,甘菩遮,Kamboja,甘菩遮
india_country_202,阿湿摩迦,Ashmaka,阿濕摩迦
india_country_203,阿湿波,Ashvaka,阿濕波
india_country_204,苏罗娑,Surasena,蘇羅娑
india_country_205,婆蹉,Vatsa,婆蹉
