key,cz,en,ch
Persepolis_country_36,阿娜希塔达克特,Anahitadakht,阿娜希塔達克特
Persepolis_country_37,万赫拉姆沙赫尔,Vahramshahr,萬赫拉姆沙赫爾
Persepolis_country_38,斯彭塔瓦兰,Spentavaran,斯彭塔瓦蘭
Persepolis_country_39,阿沙万德,Ashavand,阿沙萬德
Persepolis_country_40,沃胡巴德,Vohubad,沃胡巴德
Persepolis_country_41,阿姆沙普尔,Ameshapur,阿姆沙普爾
Persepolis_country_42,提什特里加德,Tishtrigard,提什特里加德
Persepolis_country_43,泽尔万克尔特,Zervankert,澤爾萬克爾特
Persepolis_country_44,阿尔德维巴德,Ardvibad,阿爾德維巴德
Persepolis_country_45,达拉万德,Darahvand,達拉萬德
Persepolis_country_46,库鲁什巴纳,Kurushbana,庫魯什巴納
Persepolis_country_47,克谢尔克达克特,Xerxedakht,克謝爾克達克特
Persepolis_country_48,阿契美尼沙赫尔,Achaemenshahr,阿契美尼沙赫爾
Persepolis_country_49,帕思瓦兰,Parthvaran,帕思瓦蘭
Persepolis_country_50,巴克特扎德,Bactrazad,巴克特扎德
Persepolis_country_51,粟特罗兹,Sogdroz,粟特羅茲
Persepolis_country_52,阿拉霍巴纳,Arachobana,阿拉霍巴納
Persepolis_country_53,埃兰达克特,Elamdakht,埃蘭達克特
Persepolis_country_54,马达沙赫尔,Madashahr,馬達沙赫爾
Persepolis_country_55,扎格瓦兰,Zagrvaran,扎格瓦蘭
Persepolis_country_56,达什特万德,Dashtvand,達什特萬德
Persepolis_country_57,库赫扎德,Kuhzad,庫赫扎德
Persepolis_country_58,班姆罗兹,Bamroz,班姆羅茲
Persepolis_country_59,鲁德巴纳,Rudbana,魯德巴納
Persepolis_country_60,阿班达克特,Abandakht,阿班達克特
Persepolis_country_61,阿努什沙赫尔,Anushshahr,阿努什沙赫爾
Persepolis_country_62,阿斯塔瓦兰,Astarvaran,阿斯塔瓦蘭
Persepolis_country_63,法拉瓦万德,Faravahvand,法拉瓦萬德
Persepolis_country_64,阿尔达什扎德,Ardashzad,阿爾達什扎德
Persepolis_country_65,戈什塔罗兹,Goshtroz,戈什塔羅茲
Persepolis_country_66,贾姆希巴纳,Jamshbana,賈姆希巴納
Persepolis_country_67,费里顿达克特,Feridundakht,費里頓達克特
Persepolis_country_68,阿拉什沙赫尔,Arashshahr,阿拉什沙赫爾
Persepolis_country_69,鲁斯塔姆瓦兰,Rostamvaran,魯斯塔姆瓦蘭
Persepolis_country_70,斯皮塔马万德,Spitamvand,斯皮塔馬萬德
Persepolis_country_71,哈塔姆扎德,Khatamzad,哈塔姆扎德
Persepolis_country_72,维什塔罗兹,Vishtroz,維什塔羅茲
Persepolis_country_73,帕伊西亚巴纳,Paishiyabana,帕伊西亞巴納
Persepolis_country_74,纳克什达克特,Nakshdakht,納克什達克特
Persepolis_country_75,比索通沙赫尔,Bisotunshahr,比索通沙赫爾
Persepolis_country_76,塔克瓦兰,Taqvaran,塔克瓦蘭
Persepolis_country_77,萨尔韦万德,Salvevand,薩爾韋萬德
Persepolis_country_78,菲鲁扎德,Firuzzad,菲魯扎德
Persepolis_country_79,沙赫尔罗兹,Shahroz,沙赫爾羅茲
Persepolis_country_80,阿尔万巴纳,Arvanbana,阿爾萬巴納
Persepolis_country_81,卡伦达克特,Karundakht,卡倫達克特
Persepolis_country_82,迪兹沙赫尔,Dezshahr,迪茲沙赫爾
Persepolis_country_83,舒什瓦兰,Shushvaran,舒什瓦蘭
Persepolis_country_84,马尔万德,Marvand,馬爾萬德
Persepolis_country_85,乌尔米扎德,Urmizad,烏爾米扎德
Persepolis_country_86,大布里罗兹,Tabrizroz,大布里羅茲
Persepolis_country_87,赞詹巴纳,Zanjbana,贊詹巴納
Persepolis_country_88,加兹达克特,Qazdakht,加茲達克特
Persepolis_country_89,塞姆沙赫尔,Semshahr,塞姆沙赫爾
Persepolis_country_90,马什瓦兰,Mashvaran,馬什瓦蘭
Persepolis_country_91,内沙万德,Nishavand,內沙萬德
Persepolis_country_92,托尔巴扎德,Torbazad,托爾巴扎德
Persepolis_country_93,比尔詹罗兹,Birjanroz,比爾詹羅茲
Persepolis_country_94,扎赫巴纳,Zahbana,扎赫巴納
Persepolis_country_95,查巴达克特,Chabadakht,查巴達克特
Persepolis_country_96,阿巴沙赫尔,Abbashahr,阿巴沙赫爾
Persepolis_country_97,布什瓦兰,Bushvaran,布什瓦蘭
Persepolis_country_98,阿萨万德,Asavand,阿薩萬德
Persepolis_country_99,设拉扎德,Shirazad,設拉扎德
Persepolis_country_100,亚兹罗兹,Yazdroz,亞茲羅茲
Persepolis_country_101,克尔曼巴纳,Kermanbana,克爾曼巴納
Persepolis_country_102,锡尔达克特,Sirdakht,錫爾達克特
Persepolis_country_103,拉尔沙赫尔,Larshahr,拉爾沙赫爾
Persepolis_country_104,贾斯瓦兰,Jasvaran,賈斯瓦蘭
Persepolis_country_105,霍尔万德,Hormvand,霍爾萬德
Persepolis_country_106,格什扎德,Qeshzad,格什扎德
Persepolis_country_107,恰哈罗兹,Chahroz,恰哈羅茲
Persepolis_country_108,扎博巴纳,Zabbana,扎博巴納
Persepolis_country_109,塔巴达克特,Tabdakht,塔巴達克特
Persepolis_country_110,古昌沙赫尔,Qushshahr,古昌沙赫爾
Persepolis_country_111,托尔贾瓦兰,Torjavaran,托爾賈瓦蘭
Persepolis_country_112,萨卜泽万德,Sabzevand,薩卜澤萬德
Persepolis_country_113,博季扎德,Bojzad,博季扎德
Persepolis_country_114,戈尔罗兹,Goroz,戈爾羅茲
Persepolis_country_115,萨里巴纳,Saribana,薩里巴納
Persepolis_country_116,阿莫达克特,Amordakht,阿莫達克特
Persepolis_country_117,拉什沙赫尔,Rashshahr,拉什沙赫爾
Persepolis_country_118,恩泽瓦兰,Anzvaran,恩澤瓦蘭
Persepolis_country_119,阿尔达万德,Ardavand,阿爾達萬德
Persepolis_country_120,马哈扎德,Mahzad,馬哈扎德
Persepolis_country_121,萨南罗兹,Sanroz,薩南羅茲
Persepolis_country_122,克尔沙巴纳,Kershabana,克爾沙巴納
Persepolis_country_123,伊拉达克特,Iladakht,伊拉達克特
Persepolis_country_124,霍拉沙赫尔,Khorashahr,霍拉沙赫爾
Persepolis_country_125,阿瓦瓦兰,Avavaran,阿瓦瓦蘭
Persepolis_country_126,阿巴万德,Abavand,阿巴萬德
Persepolis_country_127,霍拉姆扎德,Khoramzad,霍拉姆扎德
Persepolis_country_128,法尔罗兹,Farroz,法爾羅茲
Persepolis_country_129,库姆巴纳,Qumbana,庫姆巴納
Persepolis_country_130,卡拉达克特,Karadakht,卡拉達克特
Persepolis_country_131,凡沙赫尔,Vanshahr,凡沙赫爾
Persepolis_country_132,迪亚瓦兰,Diyavaran,迪亞瓦蘭
Persepolis_country_133,摩苏万德,Mosuvand,摩蘇萬德
Persepolis_country_134,基尔扎德,Kirzad,基爾扎德
Persepolis_country_135,苏莱罗兹,Sulayroz,蘇萊羅茲
Persepolis_country_136,埃尔巴纳,Erbana,埃爾巴納
Persepolis_country_137,卡尔达克特,Kardakht,卡爾達克特
Persepolis_country_138,纳杰沙赫尔,Najshahr,納傑沙赫爾
Persepolis_country_139,巴士瓦兰,Basvaran,巴士瓦蘭
Persepolis_country_140,巴林万德,Bahravand,巴林萬德
Persepolis_country_141,卡塔扎德,Qatzad,卡塔扎德
Persepolis_country_142,马斯罗兹,Musroz,馬斯羅茲
Persepolis_country_143,坎大巴纳,Kandabana,坎大巴納
Persepolis_country_144,赫拉达克特,Heradakht,赫拉達克特
Persepolis_country_145,马扎沙赫尔,Mazashahr,馬扎沙赫爾
Persepolis_country_146,巴尔瓦兰,Balvaran,巴爾瓦蘭
Persepolis_country_147,昆都万德,Kunduvand,昆都萬德
Persepolis_country_148,塔什扎德,Tashzad,塔什扎德
Persepolis_country_149,撒马尔罗兹,Samroz,撒馬爾羅茲
Persepolis_country_150,布哈巴纳,Buhbana,布哈巴納
Persepolis_country_151,希瓦达克特,Khivadakht,希瓦達克特
Persepolis_country_152,乌尔根沙赫尔,Urgenshahr,烏爾根沙赫爾
Persepolis_country_153,阿什瓦兰,Ashvaran,阿什瓦蘭
Persepolis_country_154,马雷万德,Marvand,馬雷萬德
Persepolis_country_155,土库扎德,Turkzad,土庫扎德
Persepolis_country_156,杜尚罗兹,Dushroz,杜尚羅茲
Persepolis_country_157,苦盏巴纳,Khujbana,苦盞巴納
Persepolis_country_158,比什达克特,Bishdakht,比什達克特
Persepolis_country_159,奥什沙赫尔,Oshshahr,奧什沙赫爾
Persepolis_country_160,阿拉瓦兰,Alavaran,阿拉瓦蘭
Persepolis_country_161,奇姆万德,Shimvand,奇姆萬德
Persepolis_country_162,埃里扎德,Yerzad,埃里扎德
Persepolis_country_163,第比罗兹,Tibiroz,第比羅茲
Persepolis_country_164,巴库巴纳,Bakbana,巴庫巴納
Persepolis_country_165,苏呼达克特,Suhdakht,蘇呼達克特
Persepolis_country_166,巴统沙赫尔,Batshahr,巴統沙赫爾
Persepolis_country_167,特拉瓦兰,Travaran,特拉瓦蘭
Persepolis_country_168,安塔万德,Antavand,安塔萬德
Persepolis_country_169,阿勒扎德,Alezad,阿勒扎德
Persepolis_country_170,贝鲁罗兹,Beiruz,貝魯羅茲
Persepolis_country_171,的黎巴纳,Tribana,的黎巴納
Persepolis_country_172,塞浦达克特,Cyprdakht,塞浦達克特
Persepolis_country_173,利马沙赫尔,Limshahr,利馬沙赫爾
Persepolis_country_174,安曼瓦兰,Ammanvaran,安曼瓦蘭
Persepolis_country_175,佩特万德,Petvand,佩特萬德
Persepolis_country_176,亚喀扎德,Aqazad,亞喀扎德
Persepolis_country_177,麦地罗兹,Mediroz,麥地羅茲
Persepolis_country_178,麦加巴纳,Makkabana,麥加巴納
Persepolis_country_179,吉达克特,Jiddakht,吉達克特
Persepolis_country_180,塔伊沙赫尔,Taishahr,塔伊沙赫爾
Persepolis_country_181,阿胡拉达克特,Ahuradakht,阿胡拉達克特
Persepolis_country_182,马兹达巴纳,Mazdabana,馬茲達巴納
Persepolis_country_183,密特拉沙赫尔,Mithrashahr,密特拉沙赫爾
Persepolis_country_184,阿娜希塔瓦兰,Anahitavaran,阿娜希塔瓦蘭
Persepolis_country_185,万赫拉姆万德,Vahramvand,萬赫拉姆萬德
Persepolis_country_186,斯彭塔扎德,Spentazad,斯彭塔扎德
Persepolis_country_187,阿沙罗兹,Asharoz,阿沙羅茲
Persepolis_country_188,沃胡巴纳,Vohubana,沃胡巴納
Persepolis_country_189,阿姆沙达克特,Ameshadakht,阿姆沙達克特
Persepolis_country_190,提什特里沙赫尔,Tishtrishahr,提什特里沙赫爾
Persepolis_country_191,泽尔万瓦兰,Zervanvaran,澤爾萬瓦蘭
Persepolis_country_192,阿尔德维万德,Ardvivand,阿爾德維萬德
Persepolis_country_193,达拉扎德,Darahzad,達拉扎德
Persepolis_country_194,库鲁什罗兹,Kurushroz,庫魯什羅茲
Persepolis_country_195,克谢尔克巴纳,Xerxebana,克謝爾克巴納
Persepolis_country_196,阿契美尼达克特,Achaemendakht,阿契美尼達克特
Persepolis_country_197,帕思沙赫尔,Parthshahr,帕思沙赫爾
Persepolis_country_198,巴克特瓦兰,Bactravaran,巴克特瓦蘭
Persepolis_country_199,粟特万德,Sogdvand,粟特萬德
Persepolis_country_200,阿拉霍扎德,Arachozad,阿拉霍扎德
Persepolis_country_201,埃兰罗兹,Elamroz,埃蘭羅茲
Persepolis_country_202,马达巴纳,Madabana,馬達巴納
Persepolis_country_203,扎格达克特,Zagrdakht,扎格達克特
Persepolis_country_204,达什特沙赫尔,Dashtshahr,達什特沙赫爾
Persepolis_country_205,库赫瓦兰,Kuhvaran,庫赫瓦蘭
Persepolis_country_206,班姆万德,Bamvand,班姆萬德
Persepolis_country_207,鲁德扎德,Rudzad,魯德扎德
Persepolis_country_208,阿班罗兹,Abanroz,阿班羅茲
Persepolis_country_209,阿努什巴纳,Anushbana,阿努什巴納
Persepolis_country_210,阿斯塔达克特,Astardakht,阿斯塔達克特
Persepolis_country_211,法拉瓦沙赫尔,Faravahshahr,法拉瓦沙赫爾
Persepolis_country_212,阿尔达什瓦兰,Ardashvaran,阿爾達什瓦蘭
Persepolis_country_213,戈什塔万德,Goshtavand,戈什塔萬德
Persepolis_country_214,贾姆希扎德,Jamshzad,賈姆希扎德
Persepolis_country_215,费里顿罗兹,Feridunroz,費里頓羅茲
Persepolis_country_216,阿拉什巴纳,Arashbana,阿拉什巴納
Persepolis_country_217,鲁斯塔姆达克特,Rostamdakht,魯斯塔姆達克特
Persepolis_country_218,斯皮塔马沙赫尔,Spitamshahr,斯皮塔馬沙赫爾
Persepolis_country_219,哈塔姆瓦兰,Khatamvaran,哈塔姆瓦蘭
Persepolis_country_220,维什塔万德,Vishtavand,維什塔萬德
Persepolis_country_221,帕伊西亚扎德,Paishiyazad,帕伊西亞扎德
Persepolis_country_222,纳克罗兹,Nakshroz,納克羅茲
Persepolis_country_223,比索通巴纳,Bisotunbana,比索通巴納
Persepolis_country_224,塔克达克特,Taqdakht,塔克達克特
Persepolis_country_225,萨尔韦沙赫尔,Salveshahr,薩爾韋沙赫爾
Persepolis_country_226,菲鲁瓦兰,Firuzvaran,菲魯瓦蘭
Persepolis_country_227,沙赫尔万德,Shahrevand,沙赫爾萬德
Persepolis_country_228,阿尔万扎德,Arvanzad,阿爾萬扎德
Persepolis_country_229,卡伦罗兹,Karunroz,卡倫羅茲
Persepolis_country_230,迪兹巴纳,Dezbana,迪茲巴納
Persepolis_country_231,舒什达克特,Shushdakht,舒什達克特
Persepolis_country_232,马尔沙赫尔,Marshahr,馬爾沙赫爾
Persepolis_country_233,乌尔米瓦兰,Urmivaran,烏爾米瓦蘭
Persepolis_country_234,大布里万德,Tabrivand,大布里萬德
Persepolis_country_235,赞詹扎德,Zanjzad,贊詹扎德
Persepolis_country_236,加兹罗兹,Qazroz,加茲羅茲
Persepolis_country_237,塞姆巴纳,Sembana,塞姆巴納
Persepolis_country_238,马什达克特,Mashdakht,馬什達克特
Persepolis_country_239,内沙沙赫尔,Nishashahr,內沙沙赫爾
Persepolis_country_240,托尔巴瓦兰,Torbavaran,托爾巴瓦蘭
Persepolis_country_241,乌鲁克,Uruk,烏魯克
Persepolis_country_242,乌尔,Ur,烏爾
Persepolis_country_243,拉格什,Lagash,拉格什
Persepolis_country_244,基什,Kish,基什
Persepolis_country_245,尼普尔,Nippur,尼普爾
Persepolis_country_246,埃利都,Eridu,埃利都
Persepolis_country_247,乌玛,Umma,烏瑪
Persepolis_country_248,拉尔萨,Larsa,拉爾薩
Persepolis_country_249,伊辛,Isin,伊辛
Persepolis_country_250,阿达布,Adab,阿達布
Persepolis_country_251,舒鲁帕克,Shuruppak,舒魯帕克
Persepolis_country_252,巴德提比拉,Bad-tibira,巴德提比拉
Persepolis_country_253,扎巴拉姆,Zabalam,扎巴拉姆
Persepolis_country_254,阿克沙克,Akshak,阿克沙克
Persepolis_country_255,马里,Mari,馬里
Persepolis_country_256,埃什南纳,Eshnunna,埃什南納
Persepolis_country_257,亚述尔,Ashur,亞述爾
Persepolis_country_258,尼尼微,Nineveh,尼尼微
Persepolis_country_259,卡拉赫,Kalhu,卡拉赫
Persepolis_country_260,杜尔沙鲁金,Dur-Sharrukin,杜爾沙魯金
Persepolis_country_261,阿尔贝拉,Arbela,阿爾貝拉
Persepolis_country_262,西帕尔,Sippar,西帕爾
Persepolis_country_263,波尔西帕,Borsippa,波爾西帕
Persepolis_country_264,迪尔巴特,Dilbat,迪爾巴特
Persepolis_country_265,库萨,Kutha,庫薩
Persepolis_country_266,吉尔苏,Girsu,吉爾蘇
Persepolis_country_267,乌尔凯什,Urkesh,烏爾凱什
Persepolis_country_268,努济,Nuzi,努濟
Persepolis_country_269,阿拉帕克,Alapakh,阿拉帕克
Persepolis_country_270,提尔巴尔西普,Til-Barsip,提爾巴爾西普
Persepolis_country_271,卡尔赫米什,Carchemish,卡爾赫米什
Persepolis_country_272,哈兰,Harran,哈蘭
Persepolis_country_273,苏姆埃尔,Sumuel,蘇姆埃爾
Persepolis_country_274,吉尔伽美什乌鲁,Gilgamesh-Uru,吉爾伽美什烏魯
Persepolis_country_275,安努沙加尔,Anu-Shaggal,安努沙加爾
Persepolis_country_276,恩利尔杜尔,Enlil-Dur,恩利爾杜爾
Persepolis_country_277,恩基阿勃祖,Enki-Abzu,恩基阿勃祖
Persepolis_country_278,伊南娜乌尔,Inanna-Ur,伊南娜烏爾
Persepolis_country_279,马尔杜克巴拉,Marduk-Bala,馬爾杜克巴拉
Persepolis_country_280,纳布基什,Nabu-Kish,納布基什
Persepolis_country_281,沙马什拉尔,Shamash-Lal,沙馬什拉爾
Persepolis_country_282,伊什塔尔卡拉,Ishtar-Kala,伊什塔爾卡拉
Persepolis_country_283,辛努里,Sin-Nuri,辛努里
Persepolis_country_284,阿达德图尔,Adad-Tur,阿達德圖爾
Persepolis_country_285,宁胡尔萨格玛尔,Ninhursag-Mar,寧胡爾薩格瑪爾
Persepolis_country_286,杜木兹伽尔,Dumuzi-Gal,杜木茲伽爾
Persepolis_country_287,内尔加尔基什,Nergal-Kish,內爾加爾基什
Persepolis_country_288,埃列什基伽勒杜尔,Ereshkigal-Dur,埃列什基伽勒杜爾
Persepolis_country_289,扎巴巴乌鲁,Zababa-Uru,扎巴巴烏魯
Persepolis_country_290,尼努尔塔沙加尔,Ninurta-Shaggal,尼努爾塔沙加爾
Persepolis_country_291,乌图拉尔,Utu-Lal,烏圖拉爾
Persepolis_country_292,南舍玛尔,Nanshe-Mar,南舍瑪爾
Persepolis_country_293,宁卡西基什,Ninkasi-Kish,寧卡西基什
Persepolis_country_294,宁松杜尔,Ninsun-Dur,寧松杜爾
Persepolis_country_295,卢伽尔班达乌鲁,Lugalbanda-Uru,盧伽爾班達烏魯
Persepolis_country_296,恩美卡尔拉格什,Enmerkar-Lagash,恩美卡爾拉格什
Persepolis_country_297,舒尔吉乌尔,Shulgi-Ur,舒爾吉烏爾
Persepolis_country_298,汉谟拉比,Hammurabi-Uru,漢謨拉比
Persepolis_country_299,萨尔贡阿卡德,Sargon-Akkad,薩爾貢阿卡德
Persepolis_country_300,纳拉姆辛杜尔,Naram-Sin-Dur,納拉姆辛杜爾
Persepolis_country_301,提格拉特帕拉沙尔,Tiglath-Pileser-Uru,提格拉特帕拉沙爾
Persepolis_country_302,萨尔贡,Sargon-Dur,薩爾貢
Persepolis_country_303,辛那赫里布尼尼微,Sennacherib-Nineveh,辛那赫里布尼尼微
Persepolis_country_304,阿淑尔巴尼拔,Ashurbanipal-Uru,阿淑爾巴尼拔
Persepolis_country_305,尼布甲尼撒,Nebuchadnezzar-Uru,尼布甲尼撒
Persepolis_country_306,乌鲁克扎巴,Uruk-Zaba,烏魯克扎巴
Persepolis_country_307,乌尔纳姆,Ur-Nammu-Dur,烏爾納姆
Persepolis_country_308,伊比辛,Ibbi-Sin-Uru,伊比辛
Persepolis_country_309,古地亚拉格什,Gudea-Lagash,古地亞拉格什
Persepolis_country_310,安善,Anshan,安善
Persepolis_country_311,苏萨尼亚,Susiana-Uru,蘇薩尼亞
Persepolis_country_312,埃兰杜尔,Elam-Dur,埃蘭杜爾
Persepolis_country_313,卡什提里亚什,Kashtiliash-Uru,卡什提里亞什
Persepolis_country_314,布尔那布里亚什,Burna-Buriash-Uru,布爾那布里亞什
Persepolis_country_315,加喜特,Kassite-Dur,加喜特
Persepolis_country_316,米坦尼,Mitanni-Uru,米坦尼
Persepolis_country_317,瓦舒卡尼,Washukanni,瓦舒卡尼
Persepolis_country_318,哈尔帕,Halab,哈爾帕
Persepolis_country_319,乌加里特,Ugarit,烏加里特
Persepolis_country_320,比布鲁斯,Byblos,比布魯斯
Persepolis_country_321,阿勒颇,Aleppo,阿勒頗
Persepolis_country_322,大马士革,Damascus,大馬士革
Persepolis_country_323,泰尔,Tyre,泰爾
Persepolis_country_324,西顿,Sidon,西頓
Persepolis_country_325,亚兰杜尔,Aram-Dur,亞蘭杜爾
Persepolis_country_326,阿玛尔纳,Amarna,阿瑪爾納
Persepolis_country_327,阿赫那吞,Akhenaten-Uru,阿赫那吞
Persepolis_country_328,孟菲斯,Memphis,孟菲斯
Persepolis_country_329,底比斯,Thebes,底比斯
Persepolis_country_330,赫梯哈图沙,Hattusa,赫梯哈圖沙
Persepolis_country_331,赫梯库萨尔,Kussara,赫梯庫薩爾
Persepolis_country_332,米利都,Miletus,米利都
Persepolis_country_333,以弗所,Ephesus,以弗所
Persepolis_country_334,基什玛尔,Kish-Mar,基什瑪爾
Persepolis_country_335,吕底亚,Lydia-Dur,呂底亞
Persepolis_country_336,弗里吉亚,Phrygia-Uru,弗里吉亞
Persepolis_country_337,拉格什伽尔,Lagash-Gal,拉格什伽爾
Persepolis_country_338,乌拉尔图,Urartu-Uru,烏拉爾圖
Persepolis_country_339,凡,Van,凡
Persepolis_country_340,吐施帕,Tushpa,吐施帕
Persepolis_country_341,埃里温,Erebuni,埃里溫
Persepolis_country_342,安努纳基杜尔,Anunnaki-Dur,安努納基杜爾
Persepolis_country_343,阿勃祖伽尔,Abzu-Gal,阿勃祖伽爾
Persepolis_country_344,沙麦什图尔,Shamash-Tur,沙麥什圖爾
Persepolis_country_345,伊什塔尔纳,Ishtar-Na,伊什塔爾納
Persepolis_country_346,辛伽尔,Sin-Gal,辛伽爾
Persepolis_country_347,阿达德沙加尔,Adad-Shaggal,阿達德沙加爾
Persepolis_country_348,宁胡尔萨格杜尔,Ninhursag-Dur,寧胡爾薩格杜爾
Persepolis_country_349,杜木兹乌鲁,Dumuzi-Uru,杜木茲烏魯
Persepolis_country_350,内尔加尔玛尔,Nergal-Mar,內爾加爾瑪爾
Persepolis_country_351,苏美尔伽尔,Sumer-Gal,蘇美爾伽爾
Persepolis_country_352,阿卡德杜尔,Akkad-Dur,阿卡德杜爾
Persepolis_country_353,巴比伦尼亚,Babylonia-Uru,巴比倫尼亞
Persepolis_country_354,亚述伽尔,Assyria-Gal,亞述伽爾
Persepolis_country_355,恩利尔沙加尔,Enlil-Shaggal,恩利爾沙加爾
Persepolis_country_356,恩基玛尔,Enki-Mar,恩基瑪爾
Persepolis_country_357,伊南娜伽尔,Inanna-Gal,伊南娜伽爾
Persepolis_country_358,马尔杜克杜尔,Marduk-Dur,馬爾杜克杜爾
Persepolis_country_359,纳布沙加尔,Nabu-Shaggal,納布沙加爾
Persepolis_country_360,沙马什伽尔,Shamash-Gal,沙馬什伽爾
