key,cz,en,ch
Persepolis_male_36,阿拉什沙赫尔,Arashshahr,阿拉什沙赫爾
Persepolis_male_37,鲁斯塔姆瓦兰,Rostamvaran,魯斯塔姆瓦蘭
Persepolis_male_38,斯皮塔马万德,Spitamvand,斯皮塔馬萬德
Persepolis_male_39,哈塔姆扎德,Khatamzad,哈塔姆扎德
Persepolis_male_40,维什塔罗兹,Vishtroz,維什塔羅茲
Persepolis_male_41,帕伊西亚巴纳,Paishiyabana,帕伊西亞巴納
Persepolis_male_42,纳克什达克特,Nakshdakht,納克什達克特
Persepolis_male_43,比索通沙赫尔,Bisotunshahr,比索通沙赫爾
Persepolis_male_44,塔克瓦兰,Taqvaran,塔克瓦蘭
Persepolis_male_45,萨尔韦万德,Salvevand,薩爾韋萬德
Persepolis_male_46,菲鲁扎德,Firuzzad,菲魯扎德
Persepolis_male_47,沙赫尔罗兹,Shahroz,沙赫爾羅茲
Persepolis_male_48,阿尔万巴纳,Arvanbana,阿爾萬巴納
Persepolis_male_49,卡伦达克特,Karundakht,卡倫達克特
Persepolis_male_50,迪兹沙赫尔,Dezshahr,迪茲沙赫爾
Persepolis_male_51,舒什瓦兰,Shushvaran,舒什瓦蘭
Persepolis_male_52,马尔万德,Marvand,馬爾萬德
Persepolis_male_53,乌尔米扎德,Urmizad,烏爾米扎德
Persepolis_male_54,大布里罗兹,Tabrizroz,大布里羅茲
Persepolis_male_55,赞詹巴纳,Zanjbana,贊詹巴納
Persepolis_male_56,加兹达克特,Qazdakht,加茲達克特
Persepolis_male_57,塞姆沙赫尔,Semshahr,塞姆沙赫爾
Persepolis_male_58,马什瓦兰,Mashvaran,馬什瓦蘭
Persepolis_male_59,内沙万德,Nishavand,內沙萬德
Persepolis_male_60,托尔巴扎德,Torbazad,托爾巴扎德
Persepolis_male_61,比尔詹罗兹,Birjanroz,比爾詹羅茲
Persepolis_male_62,扎赫巴纳,Zahbana,扎赫巴納
Persepolis_male_63,查巴达克特,Chabadakht,查巴達克特
Persepolis_male_64,阿巴沙赫尔,Abbashahr,阿巴沙赫爾
Persepolis_male_65,布什瓦兰,Bushvaran,布什瓦蘭
Persepolis_male_66,阿萨万德,Asavand,阿薩萬德
Persepolis_male_67,设拉扎德,Shirazad,設拉扎德
Persepolis_male_68,亚兹罗兹,Yazdroz,亞茲羅茲
Persepolis_male_69,克尔曼巴纳,Kermanbana,克爾曼巴納
Persepolis_male_70,锡尔达克特,Sirdakht,錫爾達克特
Persepolis_male_71,拉尔沙赫尔,Larshahr,拉爾沙赫爾
Persepolis_male_72,贾斯瓦兰,Jasvaran,賈斯瓦蘭
Persepolis_male_73,霍尔万德,Hormvand,霍爾萬德
Persepolis_male_74,格什扎德,Qeshzad,格什扎德
Persepolis_male_75,恰哈罗兹,Chahroz,恰哈羅茲
Persepolis_male_76,扎博巴纳,Zabbana,扎博巴納
Persepolis_male_77,塔巴达克特,Tabdakht,塔巴達克特
Persepolis_male_78,古昌沙赫尔,Qushshahr,古昌沙赫爾
Persepolis_male_79,托尔贾瓦兰,Torjavaran,托爾賈瓦蘭
Persepolis_male_80,萨卜泽万德,Sabzevand,薩卜澤萬德
Persepolis_male_81,博季扎德,Bojzad,博季扎德
Persepolis_male_82,戈尔罗兹,Goroz,戈爾羅茲
Persepolis_male_83,萨里巴纳,Saribana,薩里巴納
Persepolis_male_84,阿莫达克特,Amordakht,阿莫達克特
Persepolis_male_85,拉什沙赫尔,Rashshahr,拉什沙赫爾
Persepolis_male_86,恩泽瓦兰,Anzvaran,恩澤瓦蘭
Persepolis_male_87,阿尔达万德,Ardavand,阿爾達萬德
Persepolis_male_88,马哈扎德,Mahzad,馬哈扎德
Persepolis_male_89,萨南罗兹,Sanroz,薩南羅茲
Persepolis_male_90,克尔沙巴纳,Kershabana,克爾沙巴納
Persepolis_male_91,伊拉达克特,Iladakht,伊拉達克特
Persepolis_male_92,霍拉沙赫尔,Khorashahr,霍拉沙赫爾
Persepolis_male_93,阿瓦瓦兰,Avavaran,阿瓦瓦蘭
Persepolis_male_94,阿巴万德,Abavand,阿巴萬德
Persepolis_male_95,霍拉姆扎德,Khoramzad,霍拉姆扎德
Persepolis_male_96,法尔罗兹,Farroz,法爾羅茲
Persepolis_male_97,库姆巴纳,Qumbana,庫姆巴納
Persepolis_male_98,卡拉达克特,Karadakht,卡拉達克特
Persepolis_male_99,凡沙赫尔,Vanshahr,凡沙赫爾
Persepolis_male_100,迪亚瓦兰,Diyavaran,迪亞瓦蘭
Persepolis_male_101,摩苏万德,Mosuvand,摩蘇萬德
Persepolis_male_102,基尔扎德,Kirzad,基爾扎德
Persepolis_male_103,苏莱罗兹,Sulayroz,蘇萊羅茲
Persepolis_male_104,埃尔巴纳,Erbana,埃爾巴納
Persepolis_male_105,卡尔达克特,Kardakht,卡爾達克特
Persepolis_male_106,纳杰沙赫尔,Najshahr,納傑沙赫爾
Persepolis_male_107,巴士瓦兰,Basvaran,巴士瓦蘭
Persepolis_male_108,巴林万德,Bahravand,巴林萬德
Persepolis_male_109,卡塔扎德,Qatzad,卡塔扎德
Persepolis_male_110,马斯罗兹,Musroz,馬斯羅茲
Persepolis_male_111,坎大巴纳,Kandabana,坎大巴納
Persepolis_male_112,赫拉达克特,Heradakht,赫拉達克特
Persepolis_male_113,马扎沙赫尔,Mazashahr,馬扎沙赫爾
Persepolis_male_114,巴尔瓦兰,Balvaran,巴爾瓦蘭
Persepolis_male_115,昆都万德,Kunduvand,昆都萬德
Persepolis_male_116,塔什扎德,Tashzad,塔什扎德
Persepolis_male_117,撒马尔罗兹,Samroz,撒馬爾羅茲
Persepolis_male_118,布哈巴纳,Buhbana,布哈巴納
Persepolis_male_119,希瓦达克特,Khivadakht,希瓦達克特
Persepolis_male_120,乌尔根沙赫尔,Urgenshahr,烏爾根沙赫爾
Persepolis_male_121,阿什瓦兰,Ashvaran,阿什瓦蘭
Persepolis_male_122,马雷班达,Maribanda,馬雷班達
Persepolis_male_123,土库扎德,Turkzad,土庫扎德
Persepolis_male_124,杜尚罗兹,Dushroz,杜尚羅茲
Persepolis_male_125,苦盏巴纳,Khujbana,苦盞巴納
Persepolis_male_126,比什达克特,Bishdakht,比什達克特
Persepolis_male_127,奥什沙赫尔,Oshshahr,奧什沙赫爾
Persepolis_male_128,阿拉瓦兰,Alavaran,阿拉瓦蘭
Persepolis_male_129,奇姆万德,Shimvand,奇姆萬德
Persepolis_male_130,埃里扎德,Yerzad,埃里扎德
Persepolis_male_131,第比罗兹,Tibiroz,第比羅茲
Persepolis_male_132,巴库巴纳,Bakbana,巴庫巴納
Persepolis_male_133,苏呼达克特,Suhdakht,蘇呼達克特
Persepolis_male_134,巴统沙赫尔,Batshahr,巴統沙赫爾
Persepolis_male_135,特拉瓦兰,Travaran,特拉瓦蘭
Persepolis_male_136,安塔万德,Antavand,安塔萬德
Persepolis_male_137,阿勒扎德,Alezad,阿勒扎德
Persepolis_male_138,贝鲁罗兹,Beiruz,貝魯羅茲
Persepolis_male_139,的黎巴纳,Tribana,的黎巴納
Persepolis_male_140,塞浦达克特,Cyprdakht,塞浦達克特
Persepolis_male_141,利马沙赫尔,Limshahr,利馬沙赫爾
Persepolis_male_142,安曼瓦兰,Ammanvaran,安曼瓦蘭
Persepolis_male_143,佩特万德,Petvand,佩特萬德
Persepolis_male_144,亚喀扎德,Aqazad,亞喀扎德
Persepolis_male_145,麦地罗兹,Mediroz,麥地羅茲
Persepolis_male_146,麦加巴纳,Makkabana,麥加巴納
Persepolis_male_147,吉达达克特,Jiddakht,吉達達克特
Persepolis_male_148,塔伊沙赫尔,Taishahr,塔伊沙赫爾
Persepolis_male_149,阿胡拉达克特,Ahuradakht,阿胡拉達克特
Persepolis_male_150,马兹达巴纳,Mazdabana,馬茲達巴納
Persepolis_male_151,密特拉沙赫尔,Mithrashahr,密特拉沙赫爾
Persepolis_male_152,安努沙加尔,AnuShaggal,安努沙加爾
Persepolis_male_153,恩利尔杜尔,EnlilDur,恩利爾杜爾
Persepolis_male_154,恩基阿勃祖,EnkiAbzu,恩基阿勃祖
Persepolis_male_155,马尔杜克巴拉,MardukBala,馬爾杜克巴拉
Persepolis_male_156,纳布基什,NabuKish,納布基什
Persepolis_male_157,沙马什拉尔,ShamashLal,沙馬什拉爾
Persepolis_male_158,伊什库卡拉,IshkurKala,伊什庫卡拉
Persepolis_male_159,辛努里,SinNuri,辛努里
Persepolis_male_160,阿达德图尔,AdadTur,阿達德圖爾
Persepolis_male_161,宁胡尔萨格玛尔,NinhursagMar,寧胡爾薩格瑪爾
Persepolis_male_162,杜木兹伽尔,DumuziGal,杜木茲伽爾
Persepolis_male_163,内尔加尔基什,NergalKish,內爾加爾基什
Persepolis_male_164,恩加尔杜尔,EngalDur,恩加爾杜爾
Persepolis_male_165,扎巴巴乌鲁,ZababaUru,扎巴巴烏魯
Persepolis_male_166,尼努尔塔沙加尔,NinurtaShaggal,尼努爾塔沙加爾
Persepolis_male_167,乌图拉尔,UtuLal,烏圖拉爾
Persepolis_male_168,南舍玛尔,NansheMar,南舍瑪爾
Persepolis_male_169,宁卡西基什,NinkasiKish,寧卡西基什
Persepolis_male_170,宁松杜尔,NinsunDur,寧松杜爾
Persepolis_male_171,卢伽尔班达,Lugalbanda,盧伽爾班達
Persepolis_male_172,恩美卡尔拉格什,EnmerkarLagash,恩美卡爾拉格什
Persepolis_male_173,吉尔伽美什乌鲁,GilgameshUru,吉爾伽美什烏魯
Persepolis_male_174,舒尔吉乌尔,ShulgiUr,舒爾吉烏爾
Persepolis_male_175,乌尔纳姆杜尔,UrNammuDur,烏爾納姆杜爾
Persepolis_male_176,汉谟拉比乌鲁,HammurabiUru,漢謨拉比烏魯
Persepolis_male_177,萨尔贡阿卡德,SargonAkkad,薩爾貢阿卡德
Persepolis_male_178,纳拉姆辛杜尔,NaramSinDur,納拉姆辛杜爾
Persepolis_male_179,提格拉特帕拉沙尔乌鲁,TiglathPileserUru,提格拉特帕拉沙爾烏魯
Persepolis_male_180,萨尔贡杜尔,SargonDur,薩爾貢杜爾
Persepolis_male_181,辛那赫里布尼尼微,SennacheribNineveh,辛那赫里布尼尼微
Persepolis_male_182,阿淑尔巴尼拔乌鲁,AshurbanipalUru,阿淑爾巴尼拔烏魯
Persepolis_male_183,尼布甲尼撒乌鲁,NebuchadnezzarUru,尼布甲尼撒烏魯
Persepolis_male_184,乌鲁克扎巴,UrukZaba,烏魯克扎巴
Persepolis_male_185,伊比辛乌鲁,IbbiSinUru,伊比辛烏魯
Persepolis_male_186,古地亚拉格什,GudeaLagash,古地亞拉格什
Persepolis_male_187,安善乌鲁,AnshanUru,安善烏魯
Persepolis_male_188,苏萨尼亚乌鲁,SusianaUru,蘇薩尼亞烏魯
Persepolis_male_189,埃兰杜尔,ElamDur,埃蘭杜爾
Persepolis_male_190,卡什提里亚什乌鲁,KashtiliashUru,卡什提里亞什烏魯
Persepolis_male_191,布尔那布里亚什乌鲁,BurnaBuriashUru,布爾那布里亞什烏魯
Persepolis_male_192,加喜特杜尔,KassiteDur,加喜特杜爾
Persepolis_male_193,米坦尼乌鲁,MitanniUru,米坦尼烏魯
Persepolis_male_194,瓦舒卡尼杜尔,WashukanniDur,瓦舒卡尼杜爾
Persepolis_male_195,哈尔帕乌鲁,HalabUru,哈爾帕烏魯
Persepolis_male_196,乌加里特乌鲁,UgaritUru,烏加里特烏魯
Persepolis_male_197,比布鲁斯乌鲁,ByblosUru,比布魯斯烏魯
Persepolis_male_198,阿勒颇乌鲁,AleppoUru,阿勒頗烏魯
Persepolis_male_199,大马士革乌鲁,DamascusUru,大馬士革烏魯
Persepolis_male_200,泰尔乌鲁,TyreUru,泰爾烏魯
Persepolis_male_201,西顿乌鲁,SidonUru,西頓烏魯
Persepolis_male_202,亚兰杜尔,AramDur,亞蘭杜爾
Persepolis_male_203,阿玛尔纳乌鲁,AmarnaUru,阿瑪爾納烏魯
Persepolis_male_204,阿赫那吞乌鲁,AkhenatenUru,阿赫那吞烏魯
Persepolis_male_205,孟菲斯乌鲁,MemphisUru,孟菲斯烏魯
Persepolis_male_206,底比斯乌鲁,ThebesUru,底比斯烏魯
Persepolis_male_207,哈图沙乌鲁,HattusaUru,哈圖沙烏魯
Persepolis_male_208,库萨尔乌鲁,KussaraUru,庫薩爾烏魯
Persepolis_male_209,米利都乌鲁,MiletusUru,米利都烏魯
Persepolis_male_210,以弗所乌鲁,EphesusUru,以弗所烏魯
Persepolis_male_211,吕底亚杜尔,LydiaDur,呂底亞杜爾
Persepolis_male_212,弗里吉亚乌鲁,PhrygiaUru,弗里吉亞烏魯
Persepolis_male_213,拉格什伽尔,LagashGal,拉格什伽爾
Persepolis_male_214,乌拉尔图乌鲁,UrartuUru,烏拉爾圖烏魯
Persepolis_male_215,凡城乌鲁,VanUru,凡城烏魯
Persepolis_male_216,吐施帕乌鲁,TushpaUru,吐施帕烏魯
Persepolis_male_217,埃里温乌鲁,ErebuniUru,埃里溫烏魯
Persepolis_male_218,安努纳基杜尔,AnunnakiDur,安努納基杜爾
Persepolis_male_219,阿勃祖伽尔,AbzuGal,阿勃祖伽爾
Persepolis_male_220,沙马什图尔,ShamashTur,沙馬什圖爾
Persepolis_male_221,辛伽尔,SinGal,辛伽爾
Persepolis_male_222,阿达德沙加尔,AdadShaggal,阿達德沙加爾
Persepolis_male_223,宁胡尔萨格杜尔,NinhursagDur,寧胡爾薩格杜爾
Persepolis_male_224,杜木兹乌鲁,DumuziUru,杜木茲烏魯
Persepolis_male_225,内尔加尔玛尔,NergalMar,內爾加爾瑪爾
Persepolis_male_226,苏美尔伽尔,SumerGal,蘇美爾伽爾
Persepolis_male_227,阿卡德杜尔,AkkadDur,阿卡德杜爾
Persepolis_male_228,巴比伦尼亚乌鲁,BabyloniaUru,巴比倫尼亞烏魯
Persepolis_male_229,亚述伽尔,AssyriaGal,亞述伽爾
Persepolis_male_230,恩利尔沙加尔,EnlilShaggal,恩利爾沙加爾
Persepolis_male_231,恩基玛尔,EnkiMar,恩基瑪爾
Persepolis_male_232,恩利尔伽尔,EnlilGal,恩利爾伽爾
Persepolis_male_233,马尔杜克杜尔,MardukDur,馬爾杜克杜爾
Persepolis_male_234,纳布沙加尔,NabuShaggal,納布沙加爾
Persepolis_male_235,沙马什伽尔,ShamashGal,沙馬什伽爾
Persepolis_male_236,阿胡拉班,Ahuraban,阿胡拉班
Persepolis_male_237,马兹达扬,Mazdayan,馬茲達揚
Persepolis_male_238,密特拉德,Mithrad,密特拉德
Persepolis_male_239,万赫拉姆万德,Vahramvand,萬赫拉姆萬德
Persepolis_male_240,斯彭塔扬,Spentayan,斯彭塔揚
Persepolis_male_241,阿沙德,Ashad,阿沙德
Persepolis_male_242,沃胡万德,Vohuvand,沃胡萬德
Persepolis_male_243,阿姆沙班,Ameshban,阿姆沙班
Persepolis_male_244,提什特里德,Tishtrid,提什特里德
Persepolis_male_245,泽尔万扬,Zervanyan,澤爾萬揚
Persepolis_male_246,阿尔德维德,Ardvid,阿爾德維德
Persepolis_male_247,达拉扬,Darayan,達拉揚
Persepolis_male_248,库鲁什德,Kurushd,庫魯什德
Persepolis_male_249,克谢尔克班,Xerxesban,克謝爾克班
Persepolis_male_250,阿契美尼德,Achaemenid,阿契美尼德
Persepolis_male_251,帕思班,Parthban,帕思班
Persepolis_male_252,巴克特扬,Bactrayan,巴克特揚
Persepolis_male_253,粟特德,Sogdd,粟特德
Persepolis_male_254,埃兰万德,Elamvand,埃蘭萬德
Persepolis_male_255,马达扬,Madayan,馬達揚
Persepolis_male_256,扎格罗斯德,Zagrosd,扎格羅斯德
Persepolis_male_257,达什特班,Dashtban,達什特班
Persepolis_male_258,库赫扬,Kuhyan,庫赫揚
Persepolis_male_259,鲁德德,Rudd,魯德德
Persepolis_male_260,阿班万德,Abanvand,阿班萬德
Persepolis_male_261,阿努什扬,Anushyan,阿努什揚
Persepolis_male_262,阿尔达希尔德,Ardashird,阿爾達希爾德
Persepolis_male_263,戈什塔斯万德,Goshtasvand,戈什塔斯萬德
Persepolis_male_264,维什塔帕扬,Vishtapayan,維什塔帕揚
Persepolis_male_265,菲鲁兹德,Firuzd,菲魯茲德
Persepolis_male_266,迪兹万德,Dezvand,迪茲萬德
Persepolis_male_267,沙赫尔扬,Shahryan,沙赫爾揚
Persepolis_male_268,卡伦德,Karund,卡倫德
Persepolis_male_269,舒什班,Shushban,舒什班
Persepolis_male_270,亚兹德扬,Yazdyan,亞茲德揚
Persepolis_male_271,恩利尔班达,Enlilbanda,恩利爾班達
Persepolis_male_272,恩基瓦尔达,Enkivarada,恩基瓦爾達
Persepolis_male_273,马尔杜克扎德,Mardukzad,馬爾杜克扎德
Persepolis_male_274,纳布班达,Nabubanda,納布班達
Persepolis_male_275,沙马什瓦尔达,Shamashvarada,沙馬什瓦爾達
Persepolis_male_276,辛扎德,Sinzad,辛扎德
Persepolis_male_277,阿达德班达,Adadbanda,阿達德班達
Persepolis_male_278,尼努尔塔瓦尔达,Ninurtavarada,尼努爾塔瓦爾達
Persepolis_male_279,内尔加尔扎德,Nergalzad,內爾加爾扎德
Persepolis_male_280,扎巴巴班达,Zababanda,扎巴巴班達
Persepolis_male_281,杜木兹瓦尔达,Dumuzivarada,杜木茲瓦爾達
Persepolis_male_282,卢伽尔扎德,Lugalzad,盧伽爾扎德
Persepolis_male_283,吉尔伽美什班达,Gilgameshbanda,吉爾伽美什班達
Persepolis_male_284,汉谟拉比瓦尔达,Hammurabivarada,漢謨拉比瓦爾達
Persepolis_male_285,萨尔贡扎德,Sargonzad,薩爾貢扎德
Persepolis_male_286,纳拉姆辛班达,NaramSinbanda,納拉姆辛班達
Persepolis_male_287,阿淑尔瓦尔达,Ashurvarada,阿淑爾瓦爾達
Persepolis_male_288,乌鲁克扎德,Urukzad,烏魯克扎德
Persepolis_male_289,乌尔班达,Urbanda,烏爾班達
Persepolis_male_290,拉格什瓦尔达,Lagashvarada,拉格什瓦爾達
Persepolis_male_291,基什扎德,Kishzad,基什扎德
Persepolis_male_292,尼普尔班达,Nippurbanda,尼普爾班達
Persepolis_male_293,埃利都瓦尔达,Eriduvarada,埃利都瓦爾達
Persepolis_male_294,乌玛扎德,Ummazad,烏瑪扎德
Persepolis_male_295,拉尔萨班达,Larsabanda,拉爾薩班達
Persepolis_male_296,伊辛瓦尔达,Isinvarada,伊辛瓦爾達
Persepolis_male_297,马里扎德,Marizad,馬里扎德
Persepolis_male_298,卡拉赫班达,Kalhubanda,卡拉赫班達
Persepolis_male_299,杜尔沙鲁金瓦尔达,DurSharrukinvarada,杜爾沙魯金瓦爾達
Persepolis_male_300,哈兰扎德,Harranzad,哈蘭扎德
Persepolis_male_301,卡尔赫米什班达,Carchemishbanda,卡爾赫米什班達
Persepolis_male_302,米坦尼瓦尔达,Mitannivarada,米坦尼瓦爾達
Persepolis_male_303,哈图沙扎德,Hattusazad,哈圖沙扎德
Persepolis_male_304,加喜特班达,Kassitebanda,加喜特班達
Persepolis_male_305,安善瓦尔达,Anshanvarada,安善瓦爾達
Persepolis_male_306,苏美尔扎德,Sumerzad,蘇美爾扎德
Persepolis_male_307,阿卡德班达,Akkadbanda,阿卡德班達
Persepolis_male_308,巴比伦瓦尔达,Babylonvarada,巴比倫瓦爾達
Persepolis_male_309,亚述扎德,Assyriazad,亞述扎德
Persepolis_male_310,乌拉尔图班达,Urartubanda,烏拉爾圖班達
