key,cz,en,ch
arab_clan2_43,巴西姆,Basim,巴西姆
arab_clan2_44,法赫米,Fahmi,法赫米
arab_clan2_45,加利卜,Ghalib,加利卜
arab_clan2_46,哈菲兹,Hafiz,哈菲兹
arab_clan2_47,哈基姆,Hakim,哈基姆
arab_clan2_48,哈米德,Hamid,哈米德
arab_clan2_49,希沙姆,Hisham,希沙姆
arab_clan2_50,胡萨姆,Hossam,胡萨姆
arab_clan2_51,伊赫桑,Ihsan,伊赫桑
arab_clan2_52,贾拉勒,Jalal,贾拉勒
arab_clan2_53,卡伊斯,Qais,卡伊斯
arab_clan2_54,拉乌夫,Raouf,拉乌夫
arab_clan2_55,曼苏尔,Mansour,曼苏尔
arab_clan2_56,穆尼尔,Munir,穆尼尔
arab_clan2_57,穆斯塔法,Mustafa,穆斯塔法
arab_clan2_58,纳比勒,Nabil,纳比勒
arab_clan2_59,奥萨马,Osama,奥萨马
arab_clan2_60,拉贾,Raja,拉贾
arab_clan2_61,里达,Ridha,里达
arab_clan2_62,萨巴赫,Sabah,萨巴赫
arab_clan2_63,萨迪克,Sadiq,萨迪克
arab_clan2_64,萨菲,Safi,萨菲
arab_clan2_65,萨拉赫,Salah,萨拉赫
arab_clan2_66,萨利姆,Salim,萨利姆
arab_clan2_67,沙迪,Shadi,沙迪
arab_clan2_68,苏海卜,Suhaib,苏海卜
arab_clan2_69,苏莱曼,Suleiman,苏莱曼
arab_clan2_70,塔哈,Taha,塔哈
arab_clan2_71,乌萨马,Usama,乌萨马
arab_clan2_72,瓦吉,Wajih,瓦吉
arab_clan2_73,叶海亚,Yahya,叶海亚
arab_clan2_74,扎菲尔,Zafer,扎菲尔
arab_clan2_75,阿迪布,Adib,阿迪布
arab_clan2_76,阿拉,Allah,阿拉
arab_clan2_77,阿兹哈尔,Azhar,阿兹哈尔
arab_clan2_78,达乌德,Dawood,达乌德
arab_clan2_79,法迪,Fadi,法迪
arab_clan2_80,哈里斯,Harris,哈里斯
arab_clan2_81,伊马德,Imad,伊马德
arab_clan2_82,贾瓦德,Jawad,贾瓦德
arab_clan2_83,哈提卜,Khatib,哈提卜
arab_clan2_84,马蒙,Mamun,马蒙
arab_clan2_85,马苏德,Masood,马苏德
arab_clan2_86,纳伊姆,Naeem,纳伊姆
arab_clan2_87,拉米兹,Rameez,拉米兹
arab_clan2_88,里亚德,Riyad,里亚德
arab_clan2_89,萨贾德,Sajjad,萨贾德
arab_clan2_90,沙米尔,Shamil,沙米尔
arab_clan2_91,亚古特,Yaqut,亚古特
arab_clan2_92,扎希德,Zahid,扎希德
arab_clan2_93,阿菲夫,Afif,阿菲夫
arab_clan2_94,阿基尔,Aqeel,阿基尔
arab_clan2_95,阿纳斯,Anas,阿纳斯
arab_clan2_96,阿鲁布,Arub,阿鲁布
arab_clan2_97,阿西姆,Asim,阿西姆
arab_clan2_98,阿提夫,Atef,阿提夫
arab_clan2_99,阿瓦德,Awad,阿瓦德
arab_clan2_100,阿尤布,Ayyub,阿尤布
arab_clan2_101,巴哈,Baha,巴哈
arab_clan2_102,巴拉卡,Baraka,巴拉卡
arab_clan2_103,巴萨尔,Basar,巴萨尔
arab_clan2_104,法伊兹,Faiz,法伊兹
arab_clan2_105,法里斯,Faris,法里斯
arab_clan2_106,加桑,Ghassan,加桑
arab_clan2_107,哈比卜,Habib,哈比卜
arab_clan2_108,哈迪,Hadi,哈迪
arab_clan2_109,哈萨尼,Hassani,哈萨尼
arab_clan2_110,海赛姆,Haysam,海赛姆
arab_clan2_111,胡马姆,Humam,胡马姆
arab_clan2_112,伊利亚斯,Ilyas,伊利亚斯
arab_clan2_113,伊姆兰,Imran,伊姆兰
arab_clan2_114,贾比尔,Jaber,贾比尔
arab_clan2_115,卡里德,Karid,卡里德
arab_clan2_116,卡西夫,Kasif,卡西夫
arab_clan2_117,拉比,Rabi,拉比
arab_clan2_118,拉吉,Raji,拉吉
arab_clan2_119,拉希姆,Rahim,拉希姆
arab_clan2_120,马利克,Malik,马利克
arab_clan2_121,马赫迪,Mahdi,马赫迪
arab_clan2_122,马津,Mazin,马津
arab_clan2_123,穆阿兹,Muaz,穆阿兹
arab_clan2_124,穆巴拉克,Mubarak,穆巴拉克
arab_clan2_125,穆克塔尔,Mukhtar,穆克塔尔
arab_clan2_126,纳吉,Naji,纳吉
arab_clan2_127,纳西夫,Nasif,纳西夫
arab_clan2_128,努尔,Nur,努尔
arab_clan2_129,卡迪,Qadi,卡迪
arab_clan2_130,拉伊德,Rayid,拉伊德
arab_clan2_131,塔希尔,Tahir,塔希尔
arab_clan2_132,塔利布,Talib,塔利布
arab_clan2_133,乌马尔,Umar,乌马尔
arab_clan2_134,瓦菲克,Wafiq,瓦菲克
arab_clan2_135,瓦希德,Wahid,瓦希德
arab_clan2_136,亚菲,Yafi,亚菲
arab_clan2_137,扎伊德,Zaid,扎伊德
arab_clan2_138,阿法夫,Afaf,阿法夫
arab_clan2_139,阿马尔,Amar,阿马尔
arab_clan2_140,阿鲁巴,Aruba,阿鲁巴
arab_clan2_141,阿西尔,Asir,阿西尔
arab_clan2_142,阿提亚,Attia,阿提亚
arab_clan2_143,阿扎姆,Azam,阿扎姆
arab_clan2_144,巴哈丁,Bahauddin,巴哈丁
arab_clan2_145,巴拉克,Barak,巴拉克
arab_clan2_146,法迪勒,Fadil,法迪勒
arab_clan2_147,加利布,Ghalib,加利布
arab_clan2_148,加尼,Ghani,加尼
arab_clan2_149,哈比布,Habib,哈比布
arab_clan2_150,哈姆迪,Hamdi,哈姆迪
arab_clan2_151,哈尼夫,Hanif,哈尼夫
arab_clan2_152,希巴,Hiba,希巴
arab_clan2_153,胡达,Huda,胡达
arab_clan2_154,伊萨姆,Issam,伊萨姆
arab_clan2_155,贾巴尔,Jabar,贾巴尔
arab_clan2_156,卡利德,Kalid,卡利德
arab_clan2_157,卡西姆,Qasim,卡西姆
arab_clan2_158,马鲁夫,Marouf,马鲁夫
arab_clan2_159,穆萨,Musa,穆萨
arab_clan2_160,穆塔西姆,Mutasim,穆塔西姆
arab_clan2_161,纳迪姆,Nadeem,纳迪姆
arab_clan2_162,纳伊夫,Naif,纳伊夫
arab_clan2_163,努尔丁,Nooruddin,努尔丁
arab_clan2_164,苏海勒,Suhail,苏海勒
arab_clan2_165,塔米兹,Tameez,塔米兹
arab_clan2_166,瓦吉德,Wajid,瓦吉德
arab_clan2_167,叶齐德,Yazid,叶齐德
arab_clan2_168,扎希尔,Zahir,扎希尔
arab_clan2_169,哈希姆,Hashim,哈希姆
arab_clan2_170,纳贾尔,Najjar,纳贾尔
arab_clan2_171,巴拉卡特,Barakat,巴拉卡特
arab_clan2_172,哈达德,Haddad,哈达德
arab_clan2_173,祖海尔,Zuhair,祖海尔
arab_clan2_174,阿塔尔,Attar,阿塔尔
arab_clan2_175,卡杜拉,Qaddura,卡杜拉
arab_clan2_176,马塔尔,Matar,马塔尔
arab_clan2_177,萨赫尔,Saher,萨赫尔
arab_clan2_178,加尼姆,Ghanim,加尼姆
arab_clan2_179,法德勒,Fadl,法德勒
arab_clan2_180,卡齐,Qazi,卡齐
arab_clan2_181,马利基,Maliki,马利基
arab_clan2_182,纳萨尔,Nasar,纳萨尔
arab_clan2_183,苏丹,Sultan,苏丹
arab_clan2_184,阿兹米,Azmi,阿兹米
arab_clan2_185,巴鲁迪,Baroodi,巴鲁迪
arab_clan2_186,哈马德,Hamad,哈马德
arab_clan2_187,拉希米,Rahimy,拉希米
arab_clan2_188,沙菲,Shafi,沙菲
arab_clan2_189,阿克拉姆,Akram,阿克拉姆
arab_clan2_190,巴沙,Basha,巴沙
arab_clan2_191,法伊萨尔,Faisal,法伊萨尔
arab_clan2_192,贾马尔,Jamal,贾马尔
arab_clan2_193,卡迪尔,Qadir,卡迪尔
arab_clan2_194,马吉迪,Majidi,马吉迪
arab_clan2_195,塔拉勒,Talal,塔拉勒
arab_clan2_196,阿齐兹,Aziz,阿齐兹
arab_clan2_197,巴希特,Bahit,巴希特
arab_clan2_198,法鲁基,Faruqi,法鲁基
arab_clan2_199,贾布里,Jabri,贾布里
arab_clan2_200,穆拉德,Murad,穆拉德
arab_clan2_201,萨阿德,Saad,萨阿德
arab_clan2_202,阿什卡尔,Ashkar,阿什卡尔
arab_clan2_203,萨拉姆,Salam,萨拉姆
arab_clan2_204,图尔基,Turki,图尔基
