key,cz,en,ch
Shanhai_Qianziwen_105,坐,Zuo,坐
Shanhai_Qianziwen_106,朝,Chao,朝
Shanhai_Qianziwen_107,问,Wen,問
Shanhai_Qianziwen_108,道,Dao,道
Shanhai_Qianziwen_109,垂,Chui,垂
Shanhai_Qianziwen_110,拱,Gong,拱
Shanhai_Qianziwen_111,平,Ping,平
Shanhai_Qianziwen_112,章,Zhang,章
Shanhai_Qianziwen_113,爱,Ai,愛
Shanhai_Qianziwen_114,育,Yu,育
Shanhai_Qianziwen_115,黎,Li,黎
Shanhai_Qianziwen_116,首,Shou,首
Shanhai_Qianziwen_117,臣,Chen,臣
Shanhai_Qianziwen_118,伏,Fu,伏
Shanhai_Qianziwen_119,戎,Rong,戎
Shanhai_Qianziwen_120,羌,Qiang,羌
Shanhai_Qianziwen_121,遐,Xia,遐
Shanhai_Qianziwen_122,迩,Er,邇
Shanhai_Qianziwen_123,一,Yi,一
Shanhai_Qianziwen_124,体,Ti,體
Shanhai_Qianziwen_125,率,Shuai,率
Shanhai_Qianziwen_126,宾,Bin,賓
Shanhai_Qianziwen_127,归,Gui,歸
Shanhai_Qianziwen_128,王,Wang,王
Shanhai_Qianziwen_129,鸣,Ming,鳴
Shanhai_Qianziwen_130,凤,Feng,鳳
Shanhai_Qianziwen_131,在,Zai,在
Shanhai_Qianziwen_132,竹,Zhu,竹
Shanhai_Qianziwen_133,白,Bai,白
Shanhai_Qianziwen_134,驹,Ju,駒
Shanhai_Qianziwen_135,食,Shi,食
Shanhai_Qianziwen_136,场,Chang,場
Shanhai_Qianziwen_137,化,Hua,化
Shanhai_Qianziwen_138,被,Bei,被
Shanhai_Qianziwen_139,草,Cao,草
Shanhai_Qianziwen_140,木,Mu,木
Shanhai_Qianziwen_141,赖,Lai,賴
Shanhai_Qianziwen_142,及,Ji,及
Shanhai_Qianziwen_143,万,Wan,萬
Shanhai_Qianziwen_144,方,Fang,方
Shanhai_Qianziwen_145,盖,Gai,蓋
Shanhai_Qianziwen_146,此,Ci,此
Shanhai_Qianziwen_147,身,Shen,身
Shanhai_Qianziwen_148,发,Fa,發
Shanhai_Qianziwen_149,四,Si,四
Shanhai_Qianziwen_150,大,Da,大
Shanhai_Qianziwen_151,五,Wu,五
Shanhai_Qianziwen_152,常,Chang,常
Shanhai_Qianziwen_153,恭,Gong,恭
Shanhai_Qianziwen_154,惟,Wei,惟
Shanhai_Qianziwen_155,鞠,Ju,鞠
Shanhai_Qianziwen_156,养,Yang,養
Shanhai_Qianziwen_157,岂,Qi,豈
Shanhai_Qianziwen_158,敢,Gan,敢
Shanhai_Qianziwen_159,毁,Hui,毀
Shanhai_Qianziwen_160,伤,Shang,傷
Shanhai_Qianziwen_161,女,Nü,女
Shanhai_Qianziwen_162,慕,Mu,慕
Shanhai_Qianziwen_163,贞,Zhen,貞
Shanhai_Qianziwen_164,洁,Jie,潔
Shanhai_Qianziwen_165,男,Nan,男
Shanhai_Qianziwen_166,效,Xiao,效
Shanhai_Qianziwen_167,才,Cai,才
Shanhai_Qianziwen_168,良,Liang,良
Shanhai_Qianziwen_169,知,Zhi,知
Shanhai_Qianziwen_170,过,Guo,過
Shanhai_Qianziwen_171,必,Bi,必
Shanhai_Qianziwen_172,改,Gai,改
Shanhai_Qianziwen_173,得,De,得
Shanhai_Qianziwen_174,能,Neng,能
Shanhai_Qianziwen_175,莫,Mo,莫
Shanhai_Qianziwen_176,忘,Wang,忘
Shanhai_Qianziwen_177,罔,Wang,罔
Shanhai_Qianziwen_178,谈,Tan,談
Shanhai_Qianziwen_179,彼,Bi,彼
Shanhai_Qianziwen_180,短,Duan,短
Shanhai_Qianziwen_181,靡,Mi,靡
Shanhai_Qianziwen_182,恃,Shi,恃
Shanhai_Qianziwen_183,己,Ji,己
Shanhai_Qianziwen_184,长,Chang,長
Shanhai_Qianziwen_185,信,Xin,信
Shanhai_Qianziwen_186,使,Shi,使
Shanhai_Qianziwen_187,可,Ke,可
Shanhai_Qianziwen_188,覆,Fu,覆
Shanhai_Qianziwen_189,器,Qi,器
Shanhai_Qianziwen_190,欲,Yu,欲
Shanhai_Qianziwen_191,难,Nan,難
Shanhai_Qianziwen_192,量,Liang,量
Shanhai_Qianziwen_193,墨,Mo,墨
Shanhai_Qianziwen_194,悲,Bei,悲
Shanhai_Qianziwen_195,丝,Si,絲
Shanhai_Qianziwen_196,染,Ran,染
Shanhai_Qianziwen_197,诗,Shi,詩
Shanhai_Qianziwen_198,赞,Zan,贊
Shanhai_Qianziwen_199,羔,Gao,羔
Shanhai_Qianziwen_200,羊,Yang,羊
Shanhai_Qianziwen_201,景,Jing,景
Shanhai_Qianziwen_202,行,Xing,行
Shanhai_Qianziwen_203,维,Wei,維
Shanhai_Qianziwen_204,贤,Xian,賢
Shanhai_Qianziwen_205,克,Ke,克
Shanhai_Qianziwen_206, you,You,念
Shanhai_Qianziwen_207,作,Zuo,作
Shanhai_Qianziwen_208,圣,Sheng,聖
Shanhai_Qianziwen_209,德,De,德
Shanhai_Qianziwen_210,建,Jian,建
Shanhai_Qianziwen_211,名,Ming,名
Shanhai_Qianziwen_212,立,Li,立
Shanhai_Qianziwen_213,形,Xing,形
Shanhai_Qianziwen_214,端,Duan,端
Shanhai_Qianziwen_215,表,Biao,表
Shanhai_Qianziwen_216,正,Zheng,正
Shanhai_Qianziwen_217,空,Kong,空
Shanhai_Qianziwen_218,谷,Gu,谷
Shanhai_Qianziwen_219,传,Chuan,傳
Shanhai_Qianziwen_220,声,Sheng,聲
Shanhai_Qianziwen_221,虚,Xu,虛
Shanhai_Qianziwen_222,堂,Tang,堂
Shanhai_Qianziwen_223,习,Xi,習
Shanhai_Qianziwen_224,听,Ting,聽
Shanhai_Qianziwen_225,祸,Huo,禍
Shanhai_Qianziwen_226,因,Yin,因
Shanhai_Qianziwen_227,恶,E,惡
Shanhai_Qianziwen_228,积,Ji,積
Shanhai_Qianziwen_229,福,Fu,福
Shanhai_Qianziwen_230,缘,Yuan,緣
Shanhai_Qianziwen_231,善,Shan,善
Shanhai_Qianziwen_232,庆,Qing,慶
Shanhai_Qianziwen_233,尺,Chi,尺
Shanhai_Qianziwen_234,璧,Bi,璧
Shanhai_Qianziwen_235,非,Fei,非
Shanhai_Qianziwen_236,宝,Bao,寶
Shanhai_Qianziwen_237,寸,Cun,寸
Shanhai_Qianziwen_238,阴,Yin,陰
Shanhai_Qianziwen_239,是,Shi,是
Shanhai_Qianziwen_240,竞,Jing,競
Shanhai_Qianziwen_241,资,Zi,資
Shanhai_Qianziwen_242,父,Fu,父
Shanhai_Qianziwen_243,事,Shi,事
Shanhai_Qianziwen_244,君,Jun,君
Shanhai_Qianziwen_245,曰,Yue,曰
Shanhai_Qianziwen_246,严,Yan,嚴
Shanhai_Qianziwen_247,与,Yu,與
Shanhai_Qianziwen_248,敬,Jing,敬
Shanhai_Qianziwen_249,孝,Xiao,孝
Shanhai_Qianziwen_250,当,Dang,當
Shanhai_Qianziwen_251,竭,Jie,竭
Shanhai_Qianziwen_252,力,Li,力
Shanhai_Qianziwen_253,忠,Zhong,忠
Shanhai_Qianziwen_254,则,Ze,則
Shanhai_Qianziwen_255,尽,Jin,盡
Shanhai_Qianziwen_256,命,Ming,命
Shanhai_Qianziwen_257,临,Lin,臨
Shanhai_Qianziwen_258,深,Shen,深
Shanhai_Qianziwen_259,履,Lü,履
Shanhai_Qianziwen_260,薄,Bao,薄
Shanhai_Qianziwen_261,夙,Su,夙
Shanhai_Qianziwen_262,兴,Xing,興
Shanhai_Qianziwen_263,温,Wen,溫
Shanhai_Qianziwen_264,凊,Qing,凊
Shanhai_Qianziwen_265,似,Si,似
Shanhai_Qianziwen_266,兰,Lan,蘭
Shanhai_Qianziwen_267,斯,Si,斯
Shanhai_Qianziwen_268,馨,Xin,馨
Shanhai_Qianziwen_269,如,Ru,如
Shanhai_Qianziwen_270,松,Song,松
Shanhai_Qianziwen_271,之,Zhi,之
Shanhai_Qianziwen_272,盛,Sheng,盛
Shanhai_Qianziwen_273,川,Chuan,川
Shanhai_Qianziwen_274,流,Liu,流
Shanhai_Qianziwen_275,不,Bu,不
Shanhai_Qianziwen_276,息,Xi,息
Shanhai_Qianziwen_277,渊,Yuan,淵
Shanhai_Qianziwen_278,澄,Cheng,澄
Shanhai_Qianziwen_279,取,Qu,取
Shanhai_Qianziwen_280,映,Ying,映
Shanhai_Qianziwen_281,容,Rong,容
Shanhai_Qianziwen_282,止,Zhi,止
Shanhai_Qianziwen_283,若,Ruo,若
Shanhai_Qianziwen_284,思,Si,思
Shanhai_Qianziwen_285,言,Yan,言
Shanhai_Qianziwen_286,辞,Ci,辭
Shanhai_Qianziwen_287,安,An,安
Shanhai_Qianziwen_288,定,Ding,定
Shanhai_Qianziwen_289,笃,Du,篤
Shanhai_Qianziwen_290,初,Chu,初
Shanhai_Qianziwen_291,诚,Cheng,誠
Shanhai_Qianziwen_292,美,Mei,美
Shanhai_Qianziwen_293,慎,Shen,慎
Shanhai_Qianziwen_294,终,Zhong,終
Shanhai_Qianziwen_295,宜,Yi,宜
Shanhai_Qianziwen_296,令,Ling,令
Shanhai_Qianziwen_297,荣,Rong,榮
Shanhai_Qianziwen_298,业,Ye,業
Shanhai_Qianziwen_299,所,Suo,所
Shanhai_Qianziwen_300,基,Ji,基
Shanhai_Qianziwen_301,籍,Ji,籍
Shanhai_Qianziwen_302,甚,Shen,甚
Shanhai_Qianziwen_303,无,Wu,無
Shanhai_Qianziwen_304,竟,Jing,竟
Shanhai_Qianziwen_305,学,Xue,學
Shanhai_Qianziwen_306,优,You,優
Shanhai_Qianziwen_307,登,Deng,登
Shanhai_Qianziwen_308,仕,Shi,仕
Shanhai_Qianziwen_309,摄,She,攝
Shanhai_Qianziwen_310,职,Zhi,職
Shanhai_Qianziwen_311,从,Cong,從
Shanhai_Qianziwen_312,政,Zheng,政
Shanhai_Qianziwen_313,存,Cun,存
Shanhai_Qianziwen_314,以,Yi,以
Shanhai_Qianziwen_315,甘,Gan,甘
Shanhai_Qianziwen_316,棠,Tang,棠
Shanhai_Qianziwen_317,去,Qu,去
Shanhai_Qianziwen_318,而,Er,而
Shanhai_Qianziwen_319,益,Yi,益
Shanhai_Qianziwen_320,咏,Yong,詠
Shanhai_Qianziwen_321,乐,Le,樂
Shanhai_Qianziwen_322,殊,Shu,殊
Shanhai_Qianziwen_323,贵,Gui,貴
Shanhai_Qianziwen_324,贱,Jian,賤
Shanhai_Qianziwen_325,礼,Li,禮
Shanhai_Qianziwen_326,别,Bie,別
Shanhai_Qianziwen_327,尊,Zun,尊
Shanhai_Qianziwen_328,卑,Bei,卑
Shanhai_Qianziwen_329,上,Shang,上
Shanhai_Qianziwen_330,和,He,和
Shanhai_Qianziwen_331,下,Xia,下
Shanhai_Qianziwen_332,睦,Mu,睦
Shanhai_Qianziwen_333,夫,Fu,夫
Shanhai_Qianziwen_334,唱,Chang,唱
Shanhai_Qianziwen_335,妇,Fu,婦
Shanhai_Qianziwen_336,随,Sui,隨
Shanhai_Qianziwen_337,外,Wai,外
Shanhai_Qianziwen_338,受,Shou,受
Shanhai_Qianziwen_339,傅,Fu,傅
Shanhai_Qianziwen_340,训,Xun,訓
Shanhai_Qianziwen_341,入,Ru,入
Shanhai_Qianziwen_342,奉,Feng,奉
Shanhai_Qianziwen_343,母,Mu,母
Shanhai_Qianziwen_344,仪,Yi,儀
Shanhai_Qianziwen_345,诸,Zhu,諸
Shanhai_Qianziwen_346,姑,Gu,姑
Shanhai_Qianziwen_347,伯,Bo,伯
Shanhai_Qianziwen_348,叔,Shu,叔
Shanhai_Qianziwen_349,犹,You,猶
Shanhai_Qianziwen_350,子,Zi,子
Shanhai_Qianziwen_351,比,Bi,比
Shanhai_Qianziwen_352,儿,Er,兒
Shanhai_Qianziwen_353,孔,Kong,孔
Shanhai_Qianziwen_354,怀,Huai,懷
Shanhai_Qianziwen_355,兄,Xiong,兄
Shanhai_Qianziwen_356,弟,Di,弟
Shanhai_Qianziwen_357,同,Tong,同
Shanhai_Qianziwen_358,气,Qi,氣
Shanhai_Qianziwen_359,连,Lian,連
Shanhai_Qianziwen_360,枝,Zhi,枝
Shanhai_Qianziwen_361,交,Jiao,交
Shanhai_Qianziwen_362,友,You,友
Shanhai_Qianziwen_363,投,Tou,投
Shanhai_Qianziwen_364,分,Fen,分
Shanhai_Qianziwen_365,切,Qie,切
Shanhai_Qianziwen_366,磨,Mo,磨
Shanhai_Qianziwen_367,箴,Zhen,箴
Shanhai_Qianziwen_368,规,Gui,規
Shanhai_Qianziwen_369,仁,Ren,仁
Shanhai_Qianziwen_370,慈,Ci,慈
Shanhai_Qianziwen_371,隐,Yin,隱
Shanhai_Qianziwen_372,恻,Ce,惻
Shanhai_Qianziwen_373,造,Zao,造
Shanhai_Qianziwen_374,次,Ci,次
Shanhai_Qianziwen_375,弗,Fu,弗
Shanhai_Qianziwen_376,离,Li,離
Shanhai_Qianziwen_377,节,Jie,節
Shanhai_Qianziwen_378,义,Yi,義
Shanhai_Qianziwen_379,廉,Lian,廉
Shanhai_Qianziwen_380,退,Tui,退
Shanhai_Qianziwen_381,颠,Dian,顛
Shanhai_Qianziwen_382,Pei,Pei,沛
Shanhai_Qianziwen_383,匪,Fei,匪
Shanhai_Qianziwen_384,亏,Kui,虧
Shanhai_Qianziwen_385,性,Xing,性
Shanhai_Qianziwen_386,静,Jing,靜
Shanhai_Qianziwen_387,情,Qing,情
Shanhai_Qianziwen_388,逸,Yi,逸
Shanhai_Qianziwen_389,心,Xin,心
Shanhai_Qianziwen_390,动,Dong,動
Shanhai_Qianziwen_391,神,Shen,神
Shanhai_Qianziwen_392,疲,Pi,疲
Shanhai_Qianziwen_393,守,Shou,守
Shanhai_Qianziwen_394,真,Zhen,真
Shanhai_Qianziwen_395,志,Zhi,志
Shanhai_Qianziwen_396,满,Man,滿
Shanhai_Qianziwen_397,逐,Zhu,逐
Shanhai_Qianziwen_398,物,Wu,物
Shanhai_Qianziwen_399,意,Yi,意
Shanhai_Qianziwen_400,移,Yi,移
Shanhai_Qianziwen_401,坚,Jian,堅
Shanhai_Qianziwen_402,持,Chi,持
Shanhai_Qianziwen_403,雅,Ya,雅
Shanhai_Qianziwen_404,操,Cao,操
Shanhai_Qianziwen_405,好,Hao,好
Shanhai_Qianziwen_406,爵,Jue,爵
Shanhai_Qianziwen_407,自,Zi,自
Shanhai_Qianziwen_408,縻,Mi,縻
Shanhai_Qianziwen_409,都,Du,都
Shanhai_Qianziwen_410,邑,Yi,邑
Shanhai_Qianziwen_411,华,Hua,華
Shanhai_Qianziwen_412,夏,Xia,夏
Shanhai_Qianziwen_413,东,Dong,東
Shanhai_Qianziwen_414,西,Xi,西
Shanhai_Qianziwen_415,二,Er,二
Shanhai_Qianziwen_416,京,Jing,京
Shanhai_Qianziwen_417,背,Bei,背
Shanhai_Qianziwen_418,邙,Mang,邙
Shanhai_Qianziwen_419,面,Mian,面
Shanhai_Qianziwen_420,洛,Luo,洛
Shanhai_Qianziwen_421,浮,Fu,浮
Shanhai_Qianziwen_422,渭,Wei,渭
Shanhai_Qianziwen_423,据,Ju,據
Shanhai_Qianziwen_424,泾,Jing,涇
Shanhai_Qianziwen_425,宫,Gong,宮
Shanhai_Qianziwen_426,殿,Dian,殿
Shanhai_Qianziwen_427,盘,Pan,盤
Shanhai_Qianziwen_428,郁,Yu,鬱
Shanhai_Qianziwen_429,楼,Lou,樓
Shanhai_Qianziwen_430,观,Guan,觀
Shanhai_Qianziwen_431,飞,Fei,飛
Shanhai_Qianziwen_432,惊,Jing,驚
Shanhai_Qianziwen_433,图,Tu,圖
Shanhai_Qianziwen_434,写,Xie,寫
Shanhai_Qianziwen_435,禽,Qin,禽
Shanhai_Qianziwen_436,兽,Shou,獸
Shanhai_Qianziwen_437,画,Hua,畫
Shanhai_Qianziwen_438,彩,Cai,彩
Shanhai_Qianziwen_439,仙,Xian,仙
Shanhai_Qianziwen_440,灵,Ling,靈
Shanhai_Qianziwen_441,丙,Bing,丙
Shanhai_Qianziwen_442,舍,She,舍
Shanhai_Qianziwen_443,旁,Pang,旁
Shanhai_Qianziwen_444,启,Qi,啟
Shanhai_Qianziwen_445,甲,Jia,甲
Shanhai_Qianziwen_446,帐,Zhang,帳
Shanhai_Qianziwen_447,对,Dui,對
Shanhai_Qianziwen_448,楹,Ying,楹
Shanhai_Qianziwen_449,肆,Si,肆
Shanhai_Qianziwen_450,筵,Yan,筵
Shanhai_Qianziwen_451,设,She,設
Shanhai_Qianziwen_452,席,Xi,席
Shanhai_Qianziwen_453,鼓,Gu,鼓
Shanhai_Qianziwen_454,瑟,Se,瑟
Shanhai_Qianziwen_455,吹,Chui,吹
Shanhai_Qianziwen_456,笙,Sheng,笙
Shanhai_Qianziwen_457,升,Sheng,升
Shanhai_Qianziwen_458,阶,Jie,階
Shanhai_Qianziwen_459,纳,Na,納
Shanhai_Qianziwen_460,陛,Bi,陛
Shanhai_Qianziwen_461,弁,Bian,弁
Shanhai_Qianziwen_462,转,Zhuan,轉
Shanhai_Qianziwen_463,疑,Yi,疑
Shanhai_Qianziwen_464,星,Xing,星
Shanhai_Qianziwen_465,右,You,右
Shanhai_Qianziwen_466,通,Tong,通
Shanhai_Qianziwen_467,广,Guang,廣
Shanhai_Qianziwen_468,内,Nei,內
Shanhai_Qianziwen_469,左,Zuo,左
Shanhai_Qianziwen_470,达,Da,達
Shanhai_Qianziwen_471,承,Cheng,承
Shanhai_Qianziwen_472,明,Ming,明
Shanhai_Qianziwen_473,既,Ji,既
Shanhai_Qianziwen_474,集,Ji,集
Shanhai_Qianziwen_475,坟,Fen,墳
Shanhai_Qianziwen_476,典,Dian,典
Shanhai_Qianziwen_477,亦,Yi,亦
Shanhai_Qianziwen_478,聚,Ju,聚
Shanhai_Qianziwen_479,群,Qun,群
Shanhai_Qianziwen_480,英,Ying,英
Shanhai_Qianziwen_481,杜,Du,杜
Shanhai_Qianziwen_482,稿,Gao,稿
Shanhai_Qianziwen_483,钟,Zhong,鍾
Shanhai_Qianziwen_484,隶,Li,隸
Shanhai_Qianziwen_485,漆,Qi,漆
Shanhai_Qianziwen_486,书,Shu,書
Shanhai_Qianziwen_487,壁,Bi,壁
Shanhai_Qianziwen_488,经,Jing,經
Shanhai_Qianziwen_489,府,Fu,府
Shanhai_Qianziwen_490,罗,Luo,羅
Shanhai_Qianziwen_491,将,Jiang,將
Shanhai_Qianziwen_492,相,Xiang,相
Shanhai_Qianziwen_493,路,Lu,路
Shanhai_Qianziwen_494,侠,Xia,俠
Shanhai_Qianziwen_495,槐,Huai,槐
Shanhai_Qianziwen_496,卿,Qing,卿
Shanhai_Qianziwen_497,户,Hu,戶
Shanhai_Qianziwen_498,封,Feng,封
Shanhai_Qianziwen_499,八,Ba,八
Shanhai_Qianziwen_500,县,Xian,縣
Shanhai_Qianziwen_501,家,Jia,家
Shanhai_Qianziwen_502,给,Ji,給
Shanhai_Qianziwen_503,千,Qian,千
Shanhai_Qianziwen_504,兵,Bing,兵
Shanhai_Qianziwen_505,高,Gao,高
Shanhai_Qianziwen_506,冠,Guan,冠
Shanhai_Qianziwen_507,陪,Pei,陪
Shanhai_Qianziwen_508,辇,Nian,輦
Shanhai_Qianziwen_509,驱,Qu,驅
Shanhai_Qianziwen_510,毂,Gu,轂
Shanhai_Qianziwen_511,振,Zhen,振
Shanhai_Qianziwen_512,缨,Ying,纓
Shanhai_Qianziwen_513,世,Shi,世
Shanhai_Qianziwen_514,禄,Lu,祿
Shanhai_Qianziwen_515,侈,Chi,侈
Shanhai_Qianziwen_516,富,Fu,富
Shanhai_Qianziwen_517,车,Che,車
Shanhai_Qianziwen_518,驾,Jia,駕
Shanhai_Qianziwen_519,肥,Fei,肥
Shanhai_Qianziwen_520,轻,Qing,輕
Shanhai_Qianziwen_521,策,Ce,策
Shanhai_Qianziwen_522,功,Gong,功
Shanhai_Qianziwen_523,茂,Mao,茂
Shanhai_Qianziwen_524,实,Shi,實
Shanhai_Qianziwen_525,勒,Le,勒
Shanhai_Qianziwen_526,碑,Bei,碑
Shanhai_Qianziwen_527,刻,Ke,刻
Shanhai_Qianziwen_528,铭,Ming,銘
Shanhai_Qianziwen_529,磻,Pan,磻
Shanhai_Qianziwen_530,溪,Xi,溪
Shanhai_Qianziwen_531,伊,Yi,伊
Shanhai_Qianziwen_532,尹,Yin,尹
Shanhai_Qianziwen_533,佐,Zuo,佐
Shanhai_Qianziwen_534,时,Shi,時
Shanhai_Qianziwen_535,阿,A,阿
Shanhai_Qianziwen_536,衡,Heng,衡
Shanhai_Qianziwen_537,奄,Yan,奄
Shanhai_Qianziwen_538,宅,Zhai,宅
Shanhai_Qianziwen_539,曲,Qu,曲
Shanhai_Qianziwen_540,阜,Fu,阜
Shanhai_Qianziwen_541,微,Wei,微
Shanhai_Qianziwen_542,旦,Dan,旦
Shanhai_Qianziwen_543,孰,Shu,孰
Shanhai_Qianziwen_544,营,Ying,營
Shanhai_Qianziwen_545,桓,Huan,桓
Shanhai_Qianziwen_546,公,Gong,公
Shanhai_Qianziwen_547,匡,Kuang,匡
Shanhai_Qianziwen_548,合,He,合
Shanhai_Qianziwen_549,济,Ji,濟
Shanhai_Qianziwen_550,弱,Ruo,弱
Shanhai_Qianziwen_551,扶,Fu,扶
Shanhai_Qianziwen_552,倾,Qing,傾
Shanhai_Qianziwen_553,绮,Qi,綺
Shanhai_Qianziwen_554,回,Hui,回
Shanhai_Qianziwen_555,汉,Han,漢
Shanhai_Qianziwen_556,惠,Hui,惠
Shanhai_Qianziwen_557,说,Shuo,說
Shanhai_Qianziwen_558,感,Gan,感
Shanhai_Qianziwen_559,武,Wu,武
Shanhai_Qianziwen_560,丁,Ding,丁
Shanhai_Qianziwen_561,俊,Jun,俊
Shanhai_Qianziwen_562,义,Yi,義
Shanhai_Qianziwen_563,密,Mi,密
Shanhai_Qianziwen_564,勿,Wu,勿
Shanhai_Qianziwen_565,多,Duo,多
Shanhai_Qianziwen_566,士,Shi,士
Shanhai_Qianziwen_567,实,Shi,實
Shanhai_Qianziwen_568,宁,Ning,寧
Shanhai_Qianziwen_569,晋,Jin,晉
Shanhai_Qianziwen_570,楚,Chu,楚
Shanhai_Qianziwen_571,更,Geng,更
Shanhai_Qianziwen_572,霸,Ba,霸
Shanhai_Qianziwen_573,赵,Zhao,趙
Shanhai_Qianziwen_574,魏,Wei,魏
Shanhai_Qianziwen_575,困,Kun,困
Shanhai_Qianziwen_576,横,Heng,橫
Shanhai_Qianziwen_577,假,Jia,假
Shanhai_Qianziwen_578,途,Tu,途
Shanhai_Qianziwen_579,灭,Mie,滅
Shanhai_Qianziwen_580,虢,Guo,虢
Shanhai_Qianziwen_581,践,Jian,踐
