key,cz,en,ch
Slavonic_city1109,爱德华多,Eduardo,愛德華多
Slavonic_city1110,尤里耶,Yuriye,尤里耶
Slavonic_city1111,雅科夫列,Yakovle,雅科夫列
Slavonic_city1112,阿尔图罗,Arturo,阿爾圖羅
Slavonic_city1113,瓦连京诺,Valentino,瓦連京諾
Slavonic_city1114,瓦西里耶,Vasiliya,瓦西里耶
Slavonic_city1115,维克托罗,Viktore,維克托羅
Slavonic_city1116,弗拉基米罗,Vladimire,弗拉基米羅
Slavonic_city1117,根纳季耶,Gennadiya,根納季耶
Slavonic_city1118,格奥尔基耶,Georgiye,格奧爾基耶
Slavonic_city1119,格里戈里耶,Grigoriya,格里戈里耶
Slavonic_city1120,丹尼索,Daniso,丹尼索
Slavonic_city1121,德米特里耶,Dmitriye,德米特里耶
Slavonic_city1122,叶夫根尼耶,Evgeniye,葉夫根尼耶
Slavonic_city1123,叶戈罗,Yegore,葉戈羅
Slavonic_city1124,伊戈尔耶,Igorie,伊戈爾耶
Slavonic_city1125,伊利乔,Ilicho,伊利喬
Slavonic_city1126,基里尔洛,Kirillo,基里爾洛
Slavonic_city1127,康斯坦季诺,Konstantine,康斯坦季諾
Slavonic_city1128,列昂尼多,Leonid,列昂尼多
Slavonic_city1129,马克西莫,Maksima,馬克西莫
Slavonic_city1130,米哈伊洛,Mikhayla,米哈伊洛
Slavonic_city1131,尼基京,Nikitin,尼基京
Slavonic_city1132,奥列戈,Olege,奧列戈
Slavonic_city1133,帕夫洛,Pavla,帕夫洛
Slavonic_city1134,彼得罗,Pietra,彼得羅
Slavonic_city1135,罗曼诺,Romana,羅曼諾
Slavonic_city1136,鲁斯兰诺,Ruslane,魯斯蘭諾
Slavonic_city1137,谢苗诺,Semione,謝苗諾
Slavonic_city1138,谢尔盖耶,Sergeya,謝爾蓋耶
Slavonic_city1139,斯捷潘诺,Stepanio,斯捷潘諾
Slavonic_city1140,季莫费耶,Timofeia,季莫費耶
Slavonic_city1141,费奥多罗,Feodore,費奧多羅
Slavonic_city1142,爱德华多,Eduarde,愛德華多
Slavonic_city1143,尤里耶,Yuriya,尤里耶
Slavonic_city1144,雅科夫列,Yakovla,雅科夫列
Slavonic_city1145,阿列克谢耶,Alekseya,阿列克謝耶
Slavonic_city1146,安德烈耶,Andreya,安德烈耶
Slavonic_city1147,安东诺,Anton,安東諾
Slavonic_city1148,阿尔乔莫,Artjome,阿爾喬莫
Slavonic_city1149,鲍里索,Borisa,鮑里索
Slavonic_city1150,瓦西里耶,Vasilie,瓦西里耶
Slavonic_city1151,维克托罗,Viktor,維克托羅
Slavonic_city1152,弗拉基米罗,Vladimir,弗拉基米羅
Slavonic_city1153,根纳季耶,Gennadii,根納季耶
Slavonic_city1154,格奥尔基耶,Georgii,格奧爾基耶
Slavonic_city1155,格里戈里耶,Grigorii,格里戈里耶
Slavonic_city1156,丹尼洛,Danil,丹尼洛
Slavonic_city1157,德米特里耶,Dmitrii,德米特里耶
Slavonic_city1158,叶夫根尼耶,Evgenii,葉夫根尼耶
Slavonic_city1159,叶戈罗,Yegora,葉戈羅
Slavonic_city1160,伊戈列,Igora,伊戈列
Slavonic_city1161,伊里因,Iliyin,伊里因
Slavonic_city1162,基里洛,Kirila,基里洛
Slavonic_city1163,康斯坦季诺,Konstantin,康斯坦季諾
Slavonic_city1164,列昂尼多,Leonid,列昂尼多
Slavonic_city1165,列别杰,Lebedie,列別傑
Slavonic_city1166,马克西莫,Maksim,馬克西莫
Slavonic_city1167,马特维耶,Matviye,馬特維耶
Slavonic_city1168,米哈伊洛,Mikhayl,米哈伊洛
Slavonic_city1169,尼基福罗,Nikifor,尼基福羅
Slavonic_city1170,尼古拉耶,Nikolai,尼古拉耶
Slavonic_city1171,奥列戈,Oleg,奧列戈
Slavonic_city1172,帕夫洛,Pavl,帕夫洛
Slavonic_city1173,彼得罗,Pietr,彼得羅
Slavonic_city1174,罗曼诺,Roman,羅曼諾
Slavonic_city1175,鲁斯兰诺,Ruslan,魯斯蘭諾
Slavonic_city1176,谢苗诺,Semion,謝苗諾
Slavonic_city1177,谢尔盖耶,Sergei,謝爾蓋耶
Slavonic_city1178,斯坦尼斯基,Staniski,斯坦尼斯基
Slavonic_city1179,斯捷潘诺,Stepan,斯捷潘諾
Slavonic_city1180,季莫费耶,Timofei,季莫費耶
Slavonic_city1181,费奥多罗,Feodor,費奧多羅
Slavonic_city1182,爱德华多,Eduard,愛德華多
Slavonic_city1183,尤里耶,Yurii,尤里耶
Slavonic_city1184,雅科夫列,Yakovl,雅科夫列
Slavonic_city1185,阿尔图罗,Artur,阿爾圖羅
Slavonic_city1186,瓦连京诺,Valentin,瓦連京諾
Slavonic_city1187,瓦西里耶,Vasil,瓦西里耶
Slavonic_city1188,维克托罗,Viktor,維克托羅
Slavonic_city1189,弗拉基米罗,Vladimir,弗拉基米羅
Slavonic_city1190,根纳季耶,Gennadi,根納季耶
Slavonic_city1191,格奥尔基耶,Georgi,格奧爾基耶
Slavonic_city1192,格里戈里耶,Grigori,格里戈里耶
Slavonic_city1193,丹尼索,Danis,丹尼索
Slavonic_city1194,德米特里耶,Dmitri,德米特里耶
Slavonic_city1195,叶夫根尼耶,Evgeni,葉夫根尼耶
Slavonic_city1196,叶戈罗,Yegor,葉戈羅
Slavonic_city1197,伊戈尔耶,Igor,伊戈爾耶
Slavonic_city1198,伊利乔,Ilicho,伊利喬
Slavonic_city1199,基里尔洛,Kirill,基里爾洛
Slavonic_city1200,康斯坦季诺,Konstantine,康斯坦季諾
Slavonic_city1201,列昂尼多,Leonid,列昂尼多
Slavonic_city1202,马克西莫,Maksim,馬克西莫
Slavonic_city1203,米哈伊洛,Mikhail,米哈伊洛
Slavonic_city1204,尼基京,Nikit,尼基京
Slavonic_city1205,奥列戈,Olega,奧列戈
Slavonic_city1206,帕夫洛,Pavla,帕夫洛
Slavonic_city1207,彼得罗,Pietra,彼得羅
Slavonic_city1208,罗曼诺,Romana,羅曼諾
Slavonic_city1209,鲁斯兰诺,Ruslane,魯斯蘭諾
Slavonic_city1210,谢苗诺,Semione,謝苗諾
Slavonic_city1211,谢尔盖耶,Sergei,謝爾蓋耶
Slavonic_city1212,斯坦尼斯拉,Stanisla,斯坦尼斯拉
Slavonic_city1213,斯捷潘诺,Stepan,斯捷潘諾
Slavonic_city1214,季莫费耶,Timofey,季莫費耶
Slavonic_city1215,费奥多罗,Feodora,費奧多羅
Slavonic_city1216,爱德华多,Eduardo,愛德華多
Slavonic_city1217,尤里耶,Yurie,尤里耶
Slavonic_city1218,雅科夫列,Yakovle,雅科夫列
