key,cz,en,ch
Slavonic_city230,捷姆诺多利,Temnodoly,捷姆諾多利
Slavonic_city231,维索基多利,Vysokydoly,維索基多利
Slavonic_city232,尼兹赫多利,Nizhedoly,尼茲赫多利
Slavonic_city233,别洛莫尔,Belomor,別洛莫爾
Slavonic_city234,切尔诺莫尔,Chernomor,切爾諾莫爾
Slavonic_city235,诺沃莫尔,Novomor,諾沃莫爾
Slavonic_city236,斯塔罗莫尔,Staromor,斯塔羅莫爾
Slavonic_city237,泽莱诺莫尔,Zelenomor,澤萊諾莫爾
Slavonic_city238,克拉斯诺莫尔,Krasnomor,克拉斯諾莫爾
Slavonic_city239,斯韦特洛莫尔,Svetlomor,斯韋特洛莫爾
Slavonic_city240,捷姆诺莫尔,Temnomor,捷姆諾莫爾
Slavonic_city241,维索基莫尔,Vysokymor,維索基莫爾
Slavonic_city242,尼兹尼莫尔,Nizhnymor,尼茲尼莫爾
Slavonic_city243,别洛列卡,Beloreka,別洛列卡
Slavonic_city244,切尔诺列卡,Chernoreka,切爾諾列卡
Slavonic_city245,诺沃列卡,Novoreka,諾沃列卡
Slavonic_city246,斯塔罗列卡,Staroreka,斯塔羅列卡
Slavonic_city247,泽莱诺列卡,Zelenoreka,澤萊諾列卡
Slavonic_city248,克拉斯诺列卡,Krasnoreka,克拉斯諾列卡
Slavonic_city249,斯韦特洛列卡,Svetloreka,斯韋特洛列卡
Slavonic_city250,捷姆诺列卡,Temnoreka,捷姆諾列卡
Slavonic_city251,维索基列卡,Vysokyrek,維索基列卡
Slavonic_city252,尼兹赫列卡,Nizhereka,尼茲赫列卡
Slavonic_city253,别洛卡缅,Belokamen,別洛卡緬
Slavonic_city254,切尔诺卡缅,Chernokamen,切爾諾卡緬
Slavonic_city255,诺沃卡缅,Novokamen,諾沃卡緬
Slavonic_city256,斯塔罗卡缅,Starokamen,斯塔羅卡緬
Slavonic_city257,泽莱诺卡缅,Zelenokamen,澤萊諾卡緬
Slavonic_city258,克拉斯诺卡缅,Krasnokamen,克拉斯諾卡緬
Slavonic_city259,斯韦特洛卡缅,Svetlokamen,斯韋特洛卡緬
Slavonic_city260,捷姆诺卡缅,Temnokamen,捷姆諾卡緬
Slavonic_city261,维索基卡缅,Vysokykamen,維索基卡緬
Slavonic_city262,尼兹尼卡缅,Nizhnykamen,尼茲尼卡緬
Slavonic_city263,德拉科斯克,Drakosk,德拉科斯克
Slavonic_city264,沃尔奇列斯,Volchiles,沃爾奇列斯
Slavonic_city265,索科利格拉德,Sokoligrad,索科利格拉德
Slavonic_city266,马吉奇波尔,Magichpol,馬吉奇波爾
Slavonic_city267,特内列卡,Tenereka,特內列卡
Slavonic_city268,斯韦特米罗沃,Svetmirovo,斯韋特米羅沃
Slavonic_city269,贝尔格拉德,Belgrad,貝爾格拉德
Slavonic_city270,切尔诺格拉德,Chernograd,切爾諾格拉德
Slavonic_city271,诺沃格拉德,Novograd,諾沃格拉德
Slavonic_city272,斯塔罗格拉德,Starograd,斯塔羅格拉德
Slavonic_city273,泽莱诺格拉德,Zelenograd,澤萊諾格拉德
Slavonic_city274,克拉斯诺格拉德,Krasnograd,克拉斯諾格拉德
Slavonic_city275,斯韦特洛格拉德,Svetlograd,斯韋特洛格拉德
Slavonic_city276,捷姆诺格拉德,Temnograd,捷姆諾格拉德
Slavonic_city277,维索基格拉德,Vysokygrad,維索基格拉德
Slavonic_city278,尼兹赫格拉德,Nizhegrad,尼茲赫格拉德
Slavonic_city279,别洛沃尔,Belovol,別洛沃爾
Slavonic_city280,切尔诺沃尔,Chernovol,切爾諾沃爾
Slavonic_city281,诺沃沃尔,Novovol,諾沃沃爾
Slavonic_city282,斯塔罗沃尔,Starovol,斯塔羅沃爾
Slavonic_city283,泽莱诺沃尔,Zelenovol,澤萊諾沃爾
Slavonic_city284,克拉斯诺沃尔,Krasnovol,克拉斯諾沃爾
Slavonic_city285,斯韦特洛沃尔,Svetlovol,斯韋特洛沃爾
Slavonic_city286,捷姆诺沃尔,Temnovol,捷姆諾沃爾
Slavonic_city287,维索基沃尔,Vysokyvol,維索基沃爾
Slavonic_city288,尼兹尼沃尔,Nizhnyvol,尼茲尼沃爾
Slavonic_city289,别洛索科尔,Belosokol,別洛索科爾
Slavonic_city290,切尔诺索科尔,Chernosokol,切爾諾索科爾
Slavonic_city291,诺沃索科尔,Novosokol,諾沃索科爾
Slavonic_city292,斯塔罗索科尔,Starosokol,斯塔羅索科爾
Slavonic_city293,泽莱诺索科尔,Zelenosokol,澤萊諾索科爾
Slavonic_city294,克拉斯诺索科尔,Krasnosokol,克拉斯諾索科爾
Slavonic_city295,斯韦特洛索科尔,Svetlosokol,斯韋特洛索科爾
Slavonic_city296,捷姆诺索科尔,Temnosokol,捷姆諾索科爾
Slavonic_city297,维索基索科尔,Vysokysokol,維索基索科爾
Slavonic_city298,尼兹赫索科尔,Nizhesokol,尼茲赫索科爾
Slavonic_city299,别洛特内,Beloten,別洛特內
Slavonic_city300,切尔诺特内,Chernoten,切爾諾特內
Slavonic_city301,诺沃特内,Novoten,諾沃特內
Slavonic_city302,斯塔罗特内,Staroten,斯塔羅特內
Slavonic_city303,泽莱诺特内,Zelenoten,澤萊諾特內
Slavonic_city304,克拉斯诺特内,Krasnoten,克拉斯諾特內
Slavonic_city305,斯韦特洛特内,Svetloten,斯韋特洛特內
Slavonic_city306,捷姆诺特内,Temnoten,捷姆諾特內
Slavonic_city307,维索基特内,Vysokyten,維索基特內
Slavonic_city308,尼兹尼特内,Nizhnyten,尼茲尼特內
Slavonic_city309,别洛马格,Belomag,別洛馬格
Slavonic_city310,切尔诺马格,Chernomag,切爾諾馬格
Slavonic_city311,诺沃马格,Novomag,諾沃馬格
Slavonic_city312,斯塔罗马格,Staromag,斯塔羅馬格
Slavonic_city313,泽莱诺马格,Zelenomag,澤萊諾馬格
Slavonic_city314,克拉斯诺马格,Krasnomag,克拉斯諾馬格
Slavonic_city315,斯韦特洛马格,Svetlomag,斯韋特洛馬格
Slavonic_city316,捷姆诺马格,Temnomag,捷姆諾馬格
Slavonic_city317,维索基马格,Vysokymag,維索基馬格
Slavonic_city318,尼兹赫马格,Nizhemag,尼茲赫馬格
Slavonic_city319,别洛德拉科,Belodrako,別洛德拉科
Slavonic_city320,切尔诺德拉科,Chernodrako,切爾諾德拉科
Slavonic_city321,诺沃德拉科,Novodrako,諾沃德拉科
Slavonic_city322,斯塔罗德拉科,Starodrako,斯塔羅德拉科
Slavonic_city323,泽莱诺德拉科,Zelenodrako,澤萊諾德拉科
Slavonic_city324,克拉斯诺德拉科,Krasnodrako,克拉斯諾德拉科
Slavonic_city325,斯韦特洛德拉科,Svetlodrako,斯韋特洛德拉科
Slavonic_city326,捷姆诺德拉科,Temnodrako,捷姆諾德拉科
Slavonic_city327,维索基德拉科,Vysokydrako,維索基德拉科
Slavonic_city328,尼兹尼德拉科,Nizhnydrako,尼茲尼德拉科
Slavonic_city329,德拉科波尔,Drakopol,德拉科波爾
Slavonic_city330,沃尔奇卡缅,Volchikamen,沃爾奇卡緬
Slavonic_city331,索科利莫尔,Sokolimor,索科利莫爾
Slavonic_city332,马吉奇特内,Magicten,馬吉奇特內
Slavonic_city333,特内格拉德,Tenegrad,特內格拉德
Slavonic_city334,斯韦特米尔斯克,Svetmirsk,斯韋特米爾斯克
