key,cz,en,ch
Slavonic_country35,维索基斯克,Vysokysk,維索基斯克
Slavonic_country36,尼兹尼莫尔,Nizhnymor,尼茲尼莫爾
Slavonic_country37,别洛列卡,Beloreka,別洛列卡
Slavonic_country38,切尔诺卡缅,Chernokamen,切爾諾卡緬
Slavonic_country39,诺沃列斯,Novoles,諾沃列斯
Slavonic_country40,斯塔罗索科尔,Starosokol,斯塔羅索科爾
Slavonic_country41,泽伦沃德,Zelenvod,澤倫沃德
Slavonic_country42,克拉斯诺特内,Krasnoten,克拉斯諾特內
Slavonic_country43,斯韦特洛沃尔,Svetlovol,斯韋特洛沃爾
Slavonic_country44,捷姆诺索科尔,Temnosokol,捷姆諾索科爾
Slavonic_country45,维索基马格,Vysokymag,維索基馬格
Slavonic_country46,尼兹赫列卡,Nizhereka,尼茲赫列卡
Slavonic_country47,别洛索科尔,Belosokol,別洛索科爾
Slavonic_country48,切尔诺马格,Chernomag,切爾諾馬格
Slavonic_country49,诺沃沃尔,Novovol,諾沃沃爾
Slavonic_country50,斯塔罗特内,Staroten,斯塔羅特內
Slavonic_country51,泽莱诺特内,Zelenoten,澤萊諾特內
Slavonic_country52,克拉斯诺索科尔,Krasnosokol,克拉斯諾索科爾
Slavonic_country53,斯韦特洛马格,Svetlomag,斯韋特洛馬格
Slavonic_country54,捷姆诺列斯,Temnoles,捷姆諾列斯
Slavonic_country55,维索基列卡,Vysokyreka,維索基列卡
Slavonic_country56,尼兹尼卡缅,Nizhnykamen,尼茲尼卡緬
Slavonic_country57,别洛特内,Beloten,別洛特內
Slavonic_country58,切尔诺特内,Chernoten,切爾諾特內
Slavonic_country59,诺沃索科尔,Novosokol,諾沃索科爾
Slavonic_country60,斯塔罗马格,Starimag,斯塔羅馬格
Slavonic_country61,泽莱诺沃尔,Zelenovol,澤萊諾沃爾
Slavonic_country62,克拉斯诺马格,Krasnomag,克拉斯諾馬格
Slavonic_country63,斯韦特洛特内,Svetloten,斯韋特洛特內
Slavonic_country64,捷姆诺马格,Temnomag,捷姆諾馬格
Slavonic_country65,维索基特内,Vysokyten,維索基特內
Slavonic_country66,尼兹赫沃尔,Nizhevol,尼茲赫沃爾
Slavonic_country67,别洛马格,Belomag,別洛馬格
Slavonic_country68,切尔诺德拉科,Chernodrako,切爾諾德拉科
Slavonic_country69,诺沃德拉科,Novodrako,諾沃德拉科
Slavonic_country70,斯塔罗德拉科,Starodrako,斯塔羅德拉科
Slavonic_country71,泽莱诺德拉科,Zelenodrako,澤萊諾德拉科
Slavonic_country72,克拉斯诺德拉科,Krasnodrako,克拉斯諾德拉科
Slavonic_country73,斯韦特洛德拉科,Svetlodrako,斯韋特洛德拉科
Slavonic_country74,捷姆诺德拉科,Temnodrako,捷姆諾德拉科
Slavonic_country75,维索基德拉科,Vysokydrako,維索基德拉科
Slavonic_country76,尼兹尼德拉科,Nizhnydrako,尼茲尼德拉科
Slavonic_country77,别洛沃尔夫,Belovolf,別洛沃爾夫
Slavonic_country78,切尔诺沃尔夫,Chernovolf,切爾諾沃爾夫
Slavonic_country79,诺沃沃尔夫,Novovolf,諾沃沃爾夫
Slavonic_country80,斯塔罗沃尔夫,Starovolf,斯塔羅沃爾夫
Slavonic_country81,泽莱诺沃尔夫,Zelenovolf,澤萊諾沃爾夫
Slavonic_country82,克拉斯诺沃尔夫,Krasnovolf,克拉斯諾沃爾夫
Slavonic_country83,斯韦特洛沃尔夫,Svetlovolf,斯韋特洛沃爾夫
Slavonic_country84,捷姆诺沃尔夫,Temnovolf,捷姆諾沃爾夫
Slavonic_country85,维索基沃尔夫,Vysokyvolf,維索基沃爾夫
Slavonic_country86,尼兹赫沃尔夫,Nizhevolf,尼茲赫沃爾夫
Slavonic_country87,别洛索科尔,Belosokol,別洛索科爾
Slavonic_country88,切尔诺索科尔,Chernosokol,切爾諾索科爾
Slavonic_country89,诺沃索科尔,Novosokol,諾沃索科爾
Slavonic_country90,斯塔罗索科尔,Starosokol,斯塔羅索科爾
Slavonic_country91,泽莱诺索科尔,Zelenosokol,澤萊諾索科爾
Slavonic_country92,克拉斯诺索科尔,Krasnosokol,克拉斯諾索科爾
Slavonic_country93,斯韦特洛索科尔,Svetlosokol,斯韋特洛索科爾
Slavonic_country94,捷姆诺索科尔,Temnosokol,捷姆諾索科爾
Slavonic_country95,维索基索科尔,Vysokysokol,維索基索科爾
Slavonic_country96,尼兹尼索科尔,Nizhnysokol,尼茲尼索科爾
Slavonic_country97,别洛列斯,Beloles,別洛列斯
Slavonic_country98,切尔诺列斯,Chernoles,切爾諾列斯
Slavonic_country99,诺沃列斯,Novoles,諾沃列斯
Slavonic_country100,斯塔罗列斯,Staroles,斯塔羅列斯
Slavonic_country101,泽莱诺列斯,Zelenoles,澤萊諾列斯
Slavonic_country102,克拉斯诺列斯,Krasnoles,克拉斯諾列斯
Slavonic_country103,斯韦特洛列斯,Svetloles,斯韋特洛列斯
Slavonic_country104,捷姆诺列斯,Temnoles,捷姆諾列斯
Slavonic_country105,维索基列斯,Vysokyles,維索基列斯
Slavonic_country106,尼兹赫列斯,Nizheles,尼茲赫列斯
Slavonic_country107,别洛波尔,Belopol,別洛波爾
Slavonic_country108,切尔诺波尔,Chernopol,切爾諾波爾
Slavonic_country109,诺沃波尔,Novopol,諾沃波爾
Slavonic_country110,斯塔罗波尔,Staropol,斯塔羅波爾
Slavonic_country111,泽莱诺波尔,Zelenopole,澤萊諾波爾
Slavonic_country112,克拉斯诺波尔,Krasnopol,克拉斯諾波爾
Slavonic_country113,斯韦特洛波尔,Svetlopol,斯韋特洛波爾
Slavonic_country114,捷姆诺波尔,Temnopol,捷姆諾波爾
Slavonic_country115,维索基波尔,Vysokypol,維索基波爾
Slavonic_country116,尼兹尼波尔,Nizhnipol,尼茲尼波爾
Slavonic_country117,别洛多利,Belodoly,別洛多利
Slavonic_country118,切尔诺多利,Chernodoly,切爾諾多利
Slavonic_country119,诺沃多利,Novodoly,諾沃多利
Slavonic_country120,斯塔罗多利,Starodoly,斯塔羅多利
Slavonic_country121,泽莱诺多利,Zelenodoly,澤萊諾多利
Slavonic_country122,克拉斯诺多利,Krasnodoly,克拉斯諾多利
Slavonic_country123,斯韦特洛多利,Svetlodoly,斯韋特洛多利
Slavonic_country124,捷姆诺多利,Temnodoly,捷姆諾多利
Slavonic_country125,维索基多利,Vysokydoly,維索基多利
Slavonic_country126,尼兹赫多利,Nizhedoly,尼茲赫多利
Slavonic_country127,别洛莫尔,Belomor,別洛莫爾
Slavonic_country128,切尔诺莫尔,Chernomor,切爾諾莫爾
Slavonic_country129,诺沃莫尔,Novomor,諾沃莫爾
Slavonic_country130,斯塔罗莫尔,Staromor,斯塔羅莫爾
Slavonic_country131,泽莱诺莫尔,Zelenomor,澤萊諾莫爾
Slavonic_country132,克拉斯诺莫尔,Krasnomor,克拉斯諾莫爾
Slavonic_country133,斯韦特洛莫尔,Svetlomor,斯韋特洛莫爾
Slavonic_country134,捷姆诺莫尔,Temnomor,捷姆諾莫爾
Slavonic_country135,维索基莫尔,Vysokymor,維索基莫爾
Slavonic_country136,尼兹尼莫尔,Nizhnymor,尼茲尼莫爾
Slavonic_country137,别洛列卡,Beloreka,別洛列卡
Slavonic_country138,切尔诺列卡,Chernoreka,切爾諾列卡
Slavonic_country139,诺沃列卡,Novoreka,諾沃列卡
Slavonic_country140,斯塔罗列卡,Staroreka,斯塔羅列卡
Slavonic_country141,泽莱诺列卡,Zelenoreka,澤萊諾列卡
Slavonic_country142,克拉斯诺列卡,Krasnoreka,克拉斯諾列卡
Slavonic_country143,斯韦特洛列卡,Svetloreka,斯韋特洛列卡
Slavonic_country144,捷姆诺列卡,Temnoreka,捷姆諾列卡
Slavonic_country145,维索基列卡,Vysokyrek,維索基列卡
Slavonic_country146,尼兹赫列卡,Nizhereka,尼茲赫列卡
Slavonic_country147,别洛卡缅,Belokamen,別洛卡緬
Slavonic_country148,切尔诺卡缅,Chernokamen,切爾諾卡緬
Slavonic_country149,诺沃卡缅,Novokamen,諾沃卡緬
Slavonic_country150,斯塔罗卡缅,Starokamen,斯塔羅卡緬
Slavonic_country151,泽莱诺卡缅,Zelenokamen,澤萊諾卡緬
Slavonic_country152,克拉斯诺卡缅,Krasnokamen,克拉斯諾卡緬
Slavonic_country153,斯韦特洛卡缅,Svetlokamen,斯韋特洛卡緬
Slavonic_country154,捷姆诺卡缅,Temnokamen,捷姆諾卡緬
Slavonic_country155,维索基卡缅,Vysokykamen,維索基卡緬
Slavonic_country156,尼兹尼卡缅,Nizhnykamen,尼茲尼卡緬
Slavonic_country157,别洛格拉德,Belograd,別洛格拉德
Slavonic_country158,切尔诺格拉德,Chernograd,切爾諾格拉德
Slavonic_country159,诺沃格拉德,Novograd,諾沃格拉德
Slavonic_country160,斯塔罗格拉德,Starograd,斯塔羅格拉德
Slavonic_country161,泽莱诺格拉德,Zelenograd,澤萊諾格拉德
Slavonic_country162,克拉斯诺格拉德,Krasnograd,克拉斯諾格拉德
Slavonic_country163,斯韦特洛格拉德,Svetlograd,斯韋特洛格拉德
Slavonic_country164,捷姆诺格拉德,Temnograd,捷姆諾格拉德
Slavonic_country165,维索基格拉德,Vysokygrad,維索基格拉德
Slavonic_country166,尼兹赫格拉德,Nizhegrad,尼茲赫格拉德
Slavonic_country167,德拉科列斯,Dracoles,德拉科列斯
Slavonic_country168,沃尔奇格拉德,Volchigrad,沃爾奇格拉德
Slavonic_country169,索科利波尔,Sokolpol,索科利波爾
Slavonic_country170,马吉奇列卡,Magichreka,馬吉奇列卡
Slavonic_country171,特内莫尔,Tenemor,特內莫爾
Slavonic_country172,斯韦特米尔斯克,Svetmirsk,斯韋特米爾斯克
Slavonic_country173,贝尔沃德,Belvod,貝爾沃德
Slavonic_country174,切尔诺斯克,Chernosk,切爾諾斯克
Slavonic_country175,诺沃斯克,Novosk,諾沃斯克
Slavonic_country176,斯塔罗斯克,Starosk,斯塔羅斯克
Slavonic_country177,泽伦斯克,Zelensk,澤倫斯克
Slavonic_country178,克拉斯诺斯克,Krasnosk,克拉斯諾斯克
Slavonic_country179,斯韦特洛斯克,Svetlosk,斯韋特洛斯克
Slavonic_country180,捷姆诺斯克,Temnosk,捷姆諾斯克
Slavonic_country181,维索基斯克,Vysokysk,維索基斯克
Slavonic_country182,尼兹尼斯克,Nizhnisk,尼茲尼斯克
Slavonic_country183,别洛沃,Belovo,別洛沃
Slavonic_country184,切尔诺沃,Chernovo,切爾諾沃
Slavonic_country185,诺沃沃,Novovo,諾沃沃
Slavonic_country186,斯塔罗沃,Starovo,斯塔羅沃
Slavonic_country187,泽莱诺沃,Zelenovo,澤萊諾沃
Slavonic_country188,克拉斯诺沃,Krasnovo,克拉斯諾沃
Slavonic_country189,斯韦特洛沃,Svetlovo,斯韋特洛沃
Slavonic_country190,捷姆诺沃,Temnovo,捷姆諾沃
Slavonic_country191,维索基沃,Vysokyvo,維索基沃
Slavonic_country192,尼兹赫沃,Nizhevo,尼茲赫沃
Slavonic_country193,别洛斯克,Belosk,別洛斯克
Slavonic_country194,切尔诺斯克,Chernosk,切爾諾斯克
Slavonic_country195,诺沃斯克,Novosk,諾沃斯克
Slavonic_country196,斯塔罗斯克,Starosk,斯塔羅斯克
Slavonic_country197,泽莱诺斯克,Zelenosk,澤萊諾斯克
Slavonic_country198,克拉斯诺斯克,Krasnosk,克拉斯諾斯克
Slavonic_country199,斯韦特洛斯克,Svetlosk,斯韋特洛斯克
Slavonic_country200,捷姆诺斯克,Temnosk,捷姆諾斯克
Slavonic_country201,维索基斯克,Vysokysk,維索基斯克
Slavonic_country202,尼兹尼斯克,Nizhnisk,尼茲尼斯克
Slavonic_country203,别洛波尔,Belopol,別洛波爾
Slavonic_country204,切尔诺波尔,Chernopol,切爾諾波爾
Slavonic_country205,诺沃波尔,Novopol,諾沃波爾
Slavonic_country206,斯塔罗波尔,Staropol,斯塔羅波爾
Slavonic_country207,泽莱诺波尔,Zelenopol,澤萊諾波爾
Slavonic_country208,克拉斯诺波尔,Krasnopol,克拉斯諾波爾
Slavonic_country209,斯韦特洛波尔,Svetlopol,斯韋特洛波爾
Slavonic_country210,捷姆诺波尔,Temnopol,捷姆諾波爾
Slavonic_country211,维索基波尔,Vysokypol,維索基波爾
Slavonic_country212,尼兹赫波尔,Nizhepol,尼茲赫波爾
Slavonic_country213,别洛列斯,Beloles,別洛列斯
Slavonic_country214,切尔诺列斯,Chernoles,切爾諾列斯
Slavonic_country215,诺沃列斯,Novoles,諾沃列斯
Slavonic_country216,斯塔罗列斯,Staroles,斯塔羅列斯
Slavonic_country217,泽莱诺列斯,Zelenoles,澤萊諾列斯
Slavonic_country218,克拉斯诺列斯,Krasnoles,克拉斯諾列斯
Slavonic_country219,斯韦特洛列斯,Svetloles,斯韋特洛列斯
Slavonic_country220,捷姆诺列斯,Temnoles,捷姆諾列斯
Slavonic_country221,维索基列斯,Vysokyles,維索基列斯
Slavonic_country222,尼兹尼列斯,Nizhnyles,尼茲尼列斯
Slavonic_country223,别洛多利,Belodoly,別洛多利
Slavonic_country224,切尔诺多利,Chernodoly,切爾諾多利
Slavonic_country225,诺沃多利,Novodoly,諾沃多利
Slavonic_country226,斯塔罗多利,Starodoly,斯塔羅多利
Slavonic_country227,泽莱诺多利,Zelenodoly,澤萊諾多利
Slavonic_country228,克拉斯诺多利,Krasnodoly,克拉斯諾多利
Slavonic_country229,斯韦特洛多利,Svetlodoly,斯韋特洛多利
Slavonic_country230,捷姆诺多利,Temnodoly,捷姆諾多利
Slavonic_country231,维索基多利,Vysokydoly,維索基多利
Slavonic_country232,尼兹赫多利,Nizhedoly,尼茲赫多利
Slavonic_country233,别洛莫尔,Belomor,別洛莫爾
Slavonic_country234,切尔诺莫尔,Chernomor,切爾諾莫爾
Slavonic_country235,诺沃莫尔,Novomor,諾沃莫爾
Slavonic_country236,斯塔罗莫尔,Staromor,斯塔羅莫爾
Slavonic_country237,泽莱诺莫尔,Zelenomor,澤萊諾莫爾
Slavonic_country238,克拉斯诺莫尔,Krasnomor,克拉斯諾莫爾
Slavonic_country239,斯韦特洛莫尔,Svetlomor,斯韋特洛莫爾
Slavonic_country240,捷姆诺莫尔,Temnomor,捷姆諾莫爾
Slavonic_country241,维索基莫尔,Vysokymor,維索基莫爾
Slavonic_country242,尼兹尼莫尔,Nizhnymor,尼茲尼莫爾
Slavonic_country243,别洛列卡,Beloreka,別洛列卡
Slavonic_country244,切尔诺列卡,Chernoreka,切爾諾列卡
Slavonic_country245,诺沃列卡,Novoreka,諾沃列卡
Slavonic_country246,斯塔罗列卡,Staroreka,斯塔羅列卡
Slavonic_country247,泽莱诺列卡,Zelenoreka,澤萊諾列卡
Slavonic_country248,克拉斯诺列卡,Krasnoreka,克拉斯諾列卡
Slavonic_country249,斯韦特洛列卡,Svetloreka,斯韋特洛列卡
Slavonic_country250,捷姆诺列卡,Temnoreka,捷姆諾列卡
Slavonic_country251,维索基列卡,Vysokyrek,維索基列卡
Slavonic_country252,尼兹赫列卡,Nizhereka,尼茲赫列卡
Slavonic_country253,别洛卡缅,Belokamen,別洛卡緬
Slavonic_country254,切尔诺卡缅,Chernokamen,切爾諾卡緬
Slavonic_country255,诺沃卡缅,Novokamen,諾沃卡緬
Slavonic_country256,斯塔罗卡缅,Starokamen,斯塔羅卡緬
Slavonic_country257,泽莱诺卡缅,Zelenokamen,澤萊諾卡緬
Slavonic_country258,克拉斯诺卡缅,Krasnokamen,克拉斯諾卡緬
Slavonic_country259,斯韦特洛卡缅,Svetlokamen,斯韋特洛卡緬
Slavonic_country260,捷姆诺卡缅,Temnokamen,捷姆諾卡緬
Slavonic_country261,维索基卡缅,Vysokykamen,維索基卡緬
Slavonic_country262,尼兹尼卡缅,Nizhnykamen,尼茲尼卡緬
Slavonic_country263,德拉科斯克,Drakosk,德拉科斯克
Slavonic_country264,沃尔奇列斯,Volchiles,沃爾奇列斯
Slavonic_country265,索科利格拉德,Sokoligrad,索科利格拉德
Slavonic_country266,马吉奇波尔,Magichpol,馬吉奇波爾
Slavonic_country267,特内列卡,Tenereka,特內列卡
Slavonic_country268,斯韦特米罗沃,Svetmirovo,斯韋特米羅沃
Slavonic_country269,贝尔格拉德,Belgrad,貝爾格拉德
Slavonic_country270,切尔诺格拉德,Chernograd,切爾諾格拉德
Slavonic_country271,诺沃格拉德,Novograd,諾沃格拉德
Slavonic_country272,斯塔罗格拉德,Starograd,斯塔羅格拉德
Slavonic_country273,泽莱诺格拉德,Zelenograd,澤萊諾格拉德
Slavonic_country274,克拉斯诺格拉德,Krasnograd,克拉斯諾格拉德
Slavonic_country275,斯韦特洛格拉德,Svetlograd,斯韋特洛格拉德
Slavonic_country276,捷姆诺格拉德,Temnograd,捷姆諾格拉德
Slavonic_country277,维索基格拉德,Vysokygrad,維索基格拉德
Slavonic_country278,尼兹赫格拉德,Nizhegrad,尼茲赫格拉德
Slavonic_country279,别洛沃尔,Belovol,別洛沃爾
Slavonic_country280,切尔诺沃尔,Chernovol,切爾諾沃爾
Slavonic_country281,诺沃沃尔,Novovol,諾沃沃爾
Slavonic_country282,斯塔罗沃尔,Starovol,斯塔羅沃爾
Slavonic_country283,泽莱诺沃尔,Zelenovol,澤萊諾沃爾
Slavonic_country284,克拉斯诺沃尔,Krasnovol,克拉斯諾沃爾
Slavonic_country285,斯韦特洛沃尔,Svetlovol,斯韋特洛沃爾
Slavonic_country286,捷姆诺沃尔,Temnovol,捷姆諾沃爾
Slavonic_country287,维索基沃尔,Vysokyvol,維索基沃爾
Slavonic_country288,尼兹尼沃尔,Nizhnyvol,尼茲尼沃爾
Slavonic_country289,别洛索科尔,Belosokol,別洛索科爾
Slavonic_country290,切尔诺索科尔,Chernosokol,切爾諾索科爾
Slavonic_country291,诺沃索科尔,Novosokol,諾沃索科爾
Slavonic_country292,斯塔罗索科尔,Starosokol,斯塔羅索科爾
Slavonic_country293,泽莱诺索科尔,Zelenosokol,澤萊諾索科爾
Slavonic_country294,克拉斯诺索科尔,Krasnosokol,克拉斯諾索科爾
Slavonic_country295,斯韦特洛索科尔,Svetlosokol,斯韋特洛索科爾
Slavonic_country296,捷姆诺索科尔,Temnosokol,捷姆諾索科爾
Slavonic_country297,维索基索科尔,Vysokysokol,維索基索科爾
Slavonic_country298,尼兹赫索科尔,Nizhesokol,尼茲赫索科爾
Slavonic_country299,别洛特内,Beloten,別洛特內
Slavonic_country300,切尔诺特内,Chernoten,切爾諾特內
Slavonic_country301,诺沃特内,Novoten,諾沃特內
Slavonic_country302,斯塔罗特内,Staroten,斯塔羅特內
Slavonic_country303,泽莱诺特内,Zelenoten,澤萊諾特內
Slavonic_country304,克拉斯诺特内,Krasnoten,克拉斯諾特內
Slavonic_country305,斯韦特洛特内,Svetloten,斯韋特洛特內
Slavonic_country306,捷姆诺特内,Temnoten,捷姆諾特內
Slavonic_country307,维索基特内,Vysokyten,維索基特內
Slavonic_country308,尼兹尼特内,Nizhnyten,尼茲尼特內
Slavonic_country309,别洛马格,Belomag,別洛馬格
Slavonic_country310,切尔诺马格,Chernomag,切爾諾馬格
Slavonic_country311,诺沃马格,Novomag,諾沃馬格
Slavonic_country312,斯塔罗马格,Staromag,斯塔羅馬格
Slavonic_country313,泽莱诺马格,Zelenomag,澤萊諾馬格
Slavonic_country314,克拉斯诺马格,Krasnomag,克拉斯諾馬格
Slavonic_country315,斯韦特洛马格,Svetlomag,斯韋特洛馬格
Slavonic_country316,捷姆诺马格,Temnomag,捷姆諾馬格
Slavonic_country317,维索基马格,Vysokymag,維索基馬格
Slavonic_country318,尼兹赫马格,Nizhemag,尼茲赫馬格
Slavonic_country319,别洛德拉科,Belodrako,別洛德拉科
Slavonic_country320,切尔诺德拉科,Chernodrako,切爾諾德拉科
Slavonic_country321,诺沃德拉科,Novodrako,諾沃德拉科
Slavonic_country322,斯塔罗德拉科,Starodrako,斯塔羅德拉科
Slavonic_country323,泽莱诺德拉科,Zelenodrako,澤萊諾德拉科
Slavonic_country324,克拉斯诺德拉科,Krasnodrako,克拉斯諾德拉科
Slavonic_country325,斯韦特洛德拉科,Svetlodrako,斯韋特洛德拉科
Slavonic_country326,捷姆诺德拉科,Temnodrako,捷姆諾德拉科
Slavonic_country327,维索基德拉科,Vysokydrako,維索基德拉科
Slavonic_country328,尼兹尼德拉科,Nizhnydrako,尼茲尼德拉科
Slavonic_country329,德拉科波尔,Drakopol,德拉科波爾
Slavonic_country330,沃尔奇卡缅,Volchikamen,沃爾奇卡緬
Slavonic_country331,索科利莫尔,Sokolimor,索科利莫爾
Slavonic_country332,马吉奇特内,Magicten,馬吉奇特內
Slavonic_country333,特内格拉德,Tenegrad,特內格拉德
Slavonic_country334,斯韦特米尔斯克,Svetmirsk,斯韋特米爾斯克
