key,cz,en,ch
frankish_country_49,卡拉迪,Kaladi,卡拉迪
frankish_country_50,诺瓦瑟,Novase,諾瓦瑟
frankish_country_51,阿尔瑟,Arse,阿爾瑟
frankish_country_52,埃兰迪尔姆,Elandilm,埃蘭迪爾姆
frankish_country_53,卡拉斯托尔,Karastor,卡拉斯托爾
frankish_country_54,伊希尔德尔,Ishildel,伊希爾德爾
frankish_country_55,安法拉斯,Anfaras,安法拉斯
frankish_country_56,多尼尔温,Donirwin,多尼爾溫
frankish_country_57,埃瑞德洛斯,Eredlos,埃瑞德洛斯
frankish_country_58,宁格罗德尔,Ningrodel,寧格羅德爾
frankish_country_59,洛斯阿尔那赫,Losarnah,洛斯阿爾那赫
frankish_country_60,辛达米尔,Sindamir,辛達米爾
frankish_country_61,吉尔多拉斯,Gildoras,吉爾多拉斯
frankish_country_62,阿蒙维拉,Amonvila,阿蒙維拉
frankish_country_63,佩拉诺尔,Pelanor,佩拉諾爾
frankish_country_64,塔兰迪尔,Talandil,塔蘭迪爾
frankish_country_65,米斯林恩,Mislin,米斯林恩
frankish_country_66,贝烈戈斯特,Belegost,貝烈戈斯特
frankish_country_67,欧洛斐尔,Orolphir,歐洛斐爾
frankish_country_68,阿塞兰迪尔,Aselandil,阿塞蘭迪爾
frankish_country_69,罗瓦尼尔,Rovanil,羅瓦尼爾
frankish_country_70,安格洛斯,Angelos,安格洛斯
frankish_country_71,多尔吉利亚斯,Dorgilias,多爾吉利亞斯
frankish_country_72,哈隆迪尔,Harondil,哈隆迪爾
frankish_country_73,伊宁瓦尔,Ininval,伊寧瓦爾
frankish_country_74,埃斯特尔诺斯,Esterlos,埃斯特爾諾斯
frankish_country_75,卡兰多米尔,Kalandomir,卡蘭多米爾
frankish_country_76,图尔巩哈尔,Turgonhar,圖爾鞏哈爾
frankish_country_77,阿德兰米尔,Adlanmir,阿德蘭米爾
frankish_country_78,佛林吉尔,Feringil,佛林吉爾
frankish_country_79,塔拉斯林,Talaslin,塔拉斯林
frankish_country_80,埃雷德加尔,Eredgar,埃雷德加爾
frankish_country_81,宁洛斯特,Ninglost,寧洛斯特
frankish_country_82,阿努米尼尔,Anuminil,阿努米尼爾
frankish_country_83,奥斯吉兰,Osgilan,奧斯吉蘭
frankish_country_84,多尔安诺尔,Dorannor,多爾安諾爾
frankish_country_85,法洛斯米尔,Falosmir,法洛斯米爾
frankish_country_86,伊姆拉迪尔,Imradil,伊姆拉迪爾
frankish_country_87,辛达洛斯,Sindalos,辛達洛斯
frankish_country_88,阿蒙加尔,Amongar,阿蒙加爾
frankish_country_89,埃兰诺瑞,Elandori,埃蘭諾瑞
frankish_country_90,卡恩迪尔,Kandil,卡恩迪爾
frankish_country_91,安法吉尔,Anfagil,安法吉爾
frankish_country_92,洛瑟米尔,Lothmir,洛瑟米爾
frankish_country_93,埃瑞德林,Eredlin,埃瑞德林
frankish_country_94,米那斯提尔,Minastir,米那斯提爾
frankish_country_95,贝烈格洛斯,Beleglos,貝烈格洛斯
frankish_country_96,欧尔法诺尔,Orfanor,歐爾法諾爾
frankish_country_97,阿塞林德,Aselind,阿塞林德
frankish_country_98,罗瓦迪尔,Rovadil,羅瓦迪爾
frankish_country_99,安格瓦拉,Angelvara,安格瓦拉
frankish_country_100,多尔吉兰,Dorgilan,多爾吉蘭
frankish_country_101,哈隆诺尔,Haronor,哈隆諾爾
frankish_country_102,伊宁米尔,Ininmir,伊寧米爾
frankish_country_103,埃斯特林德,Esterlind,埃斯特林德
frankish_country_104,卡兰迪尔,Kalandil,卡蘭迪爾
frankish_country_105,图尔法斯,Turfas,圖爾法斯
frankish_country_106,阿德兰诺尔,Adlannor,阿德蘭諾爾
frankish_country_107,佛林迪尔,Ferindil,佛林迪爾
frankish_country_108,塔拉斯诺尔,Talasnor,塔拉斯諾爾
frankish_country_109,埃雷德米尔,Eredmir,埃雷德米爾
frankish_country_110,宁加尔,Ningar,寧加爾
frankish_country_111,阿努法斯,Anufas,阿努法斯
frankish_country_112,奥斯吉诺尔,Osginor,奧斯吉諾爾
frankish_country_113,多尔安迪尔,Dorandil,多爾安迪爾
frankish_country_114,法洛斯林,Faloslin,法洛斯林
frankish_country_115,伊姆拉诺尔,Imranor,伊姆拉諾爾
frankish_country_116,辛达加尔,Sindagar,辛達加爾
frankish_country_117,阿蒙诺尔,Ammonor,阿蒙諾爾
frankish_country_118,埃兰迪尔,Elandil,埃蘭迪爾
frankish_country_119,卡恩诺尔,Kannor,卡恩諾爾
frankish_country_120,安法迪尔,Anfadil,安法迪爾
frankish_country_121,洛瑟林,Lothlin,洛瑟林
frankish_country_122,埃瑞德诺尔,Erednor,埃瑞德諾爾
frankish_country_123,米那斯迪尔,Minasdil,米那斯迪爾
frankish_country_124,贝烈格诺尔,Belegnor,貝烈格諾爾
frankish_country_125,欧尔法林,Orfalin,歐爾法林
frankish_country_126,阿塞诺尔,Asenor,阿塞諾爾
frankish_country_127,罗瓦林,Rovalin,羅瓦林
frankish_country_128,安格迪尔,Angedil,安格迪爾
frankish_country_129,多尔加尔,Dorgar,多爾加爾
frankish_country_130,哈隆林,Harolin,哈隆林
frankish_country_131,伊宁诺尔,Ininnor,伊寧諾爾
frankish_country_132,埃斯特迪尔,Esterdil,埃斯特迪爾
frankish_country_133,卡兰林,Kalanlin,卡蘭林
frankish_country_134,图尔诺尔,Turnor,圖爾諾爾
frankish_country_135,阿德兰林,Adlanlin,阿德蘭林
frankish_country_136,佛林诺尔,Ferinnor,佛林諾爾
frankish_country_137,塔拉斯迪尔,Talasdil,塔拉斯迪爾
frankish_country_138,埃雷德林,Eredlin,埃雷德林
frankish_country_139,宁诺尔,Ningnor,寧諾爾
frankish_country_140,阿努迪尔,Anudil,阿努迪爾
frankish_country_141,奥斯吉林,Osgilin,奧斯吉林
frankish_country_142,多尔安林,Doranlin,多爾安林
frankish_country_143,法洛斯迪尔,Falosdil,法洛斯迪爾
frankish_country_144,伊姆拉林,Imralin,伊姆拉林
frankish_country_145,辛达诺尔,Sindanor,辛達諾爾
frankish_country_146,阿蒙林,Ammonlin,阿蒙林
frankish_country_147,埃兰诺尔,Elandor,埃蘭諾爾
frankish_country_148,卡恩林,Kanlin,卡恩林
frankish_country_149,安法诺尔,Anfanor,安法諾爾
frankish_country_150,洛瑟迪尔,Lothdil,洛瑟迪爾
frankish_country_151,埃瑞德加尔,Eredgar,埃瑞德加爾
frankish_country_152,米那斯林,Minaslin,米那斯林
frankish_country_153,贝烈格迪尔,Belegdil,貝烈格迪爾
frankish_country_154,欧尔法诺尔,Orfanor,歐爾法諾爾
frankish_country_155,阿塞迪尔,Asedil,阿塞迪爾
frankish_country_156,罗瓦诺尔,Rovanor,羅瓦諾爾
frankish_country_157,安格林,Anglin,安格林
frankish_country_158,多尔诺尔,Dornor,多爾諾爾
frankish_country_159,哈隆迪尔,Harondil,哈隆迪爾
frankish_country_160,伊宁林,Ininlin,伊寧林
frankish_country_161,埃斯特诺尔,Esternor,埃斯特諾爾
frankish_country_162,卡兰迪尔,Kalandil,卡蘭迪爾
frankish_country_163,图尔林,Turlin,圖爾林
frankish_country_164,阿德兰迪尔,Adlandil,阿德蘭迪爾
frankish_country_165,佛林林,Ferlinlin,佛林林
frankish_country_166,塔拉斯诺尔,Talasnor,塔拉斯諾爾
frankish_country_167,埃雷德诺尔,Erednor,埃瑞德諾爾
frankish_country_168,宁迪尔,Ningdil,寧迪爾
frankish_country_169,阿努诺尔,Anunor,阿努諾爾
frankish_country_170,奥斯吉迪尔,Osgidil,奧斯吉迪爾
frankish_country_171,多尔安诺尔,Dorannor,多爾安諾爾
frankish_country_172,法洛斯诺尔,Falosnor,法洛斯諾爾
frankish_country_173,伊姆拉迪尔,Imradil,伊姆拉迪爾
frankish_country_174,辛达林,Sindalin,辛達林
frankish_country_175,阿蒙诺尔,Ammonor,阿蒙諾爾
frankish_country_176,埃兰林,Elandlin,埃蘭林
frankish_country_177,卡恩诺尔,Kannor,卡恩諾爾
frankish_country_178,安法林,Anfalin,安法林
frankish_country_179,洛瑟诺尔,Lothnor,洛瑟諾爾
frankish_country_180,埃瑞德林,Eredlin,埃瑞德林
frankish_country_181,米那斯诺尔,Minasnor,米那斯諾爾
frankish_country_182,贝烈格林,Beleglin,貝烈格林
frankish_country_183,欧尔法迪尔,Orfadil,歐爾法迪爾
frankish_country_184,阿塞诺尔,Asenor,阿塞諾爾
frankish_country_185,罗瓦迪尔,Rovadil,羅瓦迪爾
frankish_country_186,安格诺尔,Angnor,安格諾爾
frankish_country_187,多尔林,Dorlin,多爾林
frankish_country_188,哈隆诺尔,Haronor,哈隆諾爾
frankish_country_189,伊宁迪尔,Inindil,伊寧迪爾
frankish_country_190,埃斯特林,Esterlin,埃斯特林
frankish_country_191,卡兰诺尔,Kalannor,卡蘭諾爾
frankish_country_192,图尔迪尔,Turdil,圖爾迪爾
frankish_country_193,阿德兰诺尔,Adlannor,阿德蘭諾爾
frankish_country_194,佛林诺尔,Ferinnor,佛林諾爾
frankish_country_195,塔拉斯林,Talaslin,塔拉斯林
frankish_country_196,埃雷德迪尔,Ereddil,埃雷德迪爾
frankish_country_197,宁诺尔,Ningnor,寧諾爾
frankish_country_198,阿努林,Anulin,阿努林
frankish_country_199,奥斯吉诺尔,Osginor,奧斯吉諾爾
frankish_country_200,多尔安迪尔,Dorandil,多爾安迪爾
frankish_country_201,法洛斯诺尔,Falosnor,法洛斯諾爾
frankish_country_202,伊姆拉诺尔,Imranor,伊姆拉諾爾
frankish_country_203,辛达迪尔,Sindadil,辛達迪爾
frankish_country_204,阿蒙林,Ammonlin,阿蒙林
frankish_country_205,埃兰诺尔,Elandor,埃蘭諾爾
frankish_country_206,卡恩迪尔,Kandil,卡恩迪爾
frankish_country_207,安法诺尔,Anfanor,安法諾爾
frankish_country_208,洛瑟林,Lothlin,洛瑟林
frankish_country_209,埃瑞德诺尔,Erednor,埃瑞德諾爾
frankish_country_210,米那斯迪尔,Minasdil,米那斯迪爾
frankish_country_211,贝烈格诺尔,Belegnor,貝烈格諾爾
frankish_country_212,欧尔法林,Orfalin,歐爾法林
frankish_country_213,阿塞迪尔,Asedil,阿塞迪爾
frankish_country_214,罗瓦诺尔,Rovanor,羅瓦諾爾
frankish_country_215,安格迪尔,Angedil,安格迪爾
frankish_country_216,多尔诺尔,Dornor,多爾諾爾
frankish_country_217,哈隆林,Harolin,哈隆林
frankish_country_218,伊宁诺尔,Ininnor,伊寧諾爾
frankish_country_219,埃斯特迪尔,Esterdil,埃斯特迪爾
frankish_country_220,卡兰林,Kalanlin,卡蘭林
frankish_country_221,图尔诺尔,Turnor,圖爾諾爾
frankish_country_222,阿德兰林,Adlanlin,阿德蘭林
frankish_country_223,佛林迪尔,Ferindil,佛林迪爾
frankish_country_224,塔拉斯诺尔,Talasnor,塔拉斯諾爾
frankish_country_225,埃雷德林,Eredlin,埃雷德林
frankish_country_226,宁诺尔,Ningnor,寧諾爾
frankish_country_227,阿努迪尔,Anudil,阿努迪爾
frankish_country_228,奥斯吉林,Osgilin,奧斯吉林
frankish_country_229,多尔安林,Doranlin,多爾安林
frankish_country_230,法洛斯迪尔,Falosdil,法洛斯迪爾
frankish_country_231,伊姆拉林,Imralin,伊姆拉林
frankish_country_232,辛达诺尔,Sindanor,辛達諾爾
frankish_country_233,阿蒙林,Ammonlin,阿蒙林
frankish_country_234,埃兰诺尔,Elandor,埃蘭諾爾
frankish_country_235,卡恩林,Kanlin,卡恩林
frankish_country_236,安法诺尔,Anfanor,安法諾爾
frankish_country_237,洛瑟迪尔,Lothdil,洛瑟迪爾
frankish_country_238,埃瑞德加尔,Eredgar,埃瑞德加爾
frankish_country_239,米那斯林,Minaslin,米那斯林
frankish_country_240,贝烈格迪尔,Belegdil,貝烈格迪爾
frankish_country_241,欧尔法诺尔,Orfanor,歐爾法諾爾
frankish_country_242,阿塞迪尔,Asedil,阿塞迪爾
frankish_country_243,罗瓦诺尔,Rovanor,羅瓦諾爾
frankish_country_244,安格林,Anglin,安格林
frankish_country_245,多尔诺尔,Dornor,多爾諾爾
frankish_country_246,哈隆迪尔,Harondil,哈隆迪爾
frankish_country_247,伊宁林,Ininlin,伊寧林
frankish_country_248,埃斯特诺尔,Esternor,埃斯特諾爾
frankish_country_249,阿塞兰斯,Aselans,阿塞蘭斯
frankish_country_250,多瑞亚恩,Dorian,多瑞亞恩
frankish_country_251,埃利昂德,Eliond,埃利昂德
frankish_country_252,卡兰纳赫,Kalanahe,卡蘭納赫
frankish_country_253,洛瑟恩,Lothien,洛瑟恩
frankish_country_254,安诺瑞恩,Anorien,安諾瑞恩
frankish_country_255,伊西利安,Ithilien,伊西利安
frankish_country_256,塔兰杜尔,Talandur,塔蘭杜爾
frankish_country_257,米斯兰迪尔,Mislandil,米斯蘭迪爾
frankish_country_258,贝烈格莫尔,Belegmore,貝烈格莫爾
frankish_country_259,卡拉斯加拉松,Carasgalathon,卡拉斯加拉松
frankish_country_260,欧尔法斯特,Orfast,歐爾法斯特
frankish_country_261,阿蒙苏尔,Amonthur,阿蒙蘇爾
frankish_country_262,伊宁威治,Ininwich,伊寧威治
frankish_country_263,佩拉格尼尔,Pelagnir,佩拉格尼爾
frankish_country_264,图尔贡哈尔,Turgonhar,圖爾貢哈爾
frankish_country_265,阿拉诺瑞亚,Alanorria,阿拉諾瑞亞
frankish_country_266,辛达洛斯,Sindalos,辛達洛斯
frankish_country_267,吉尔多兰,Gildolan,吉爾多蘭
frankish_country_268,法洛斯提尔,Falostir,法洛斯提爾
frankish_country_269,埃瑞德路因,Eredluin,埃瑞德路因
frankish_country_270,安法乌格砾斯,Anfauglith,安法烏格礫斯
frankish_country_271,米那斯阿诺尔,Minasarnor,米那斯阿諾爾
frankish_country_272,奥斯吉利亚斯,Osgilias,奧斯吉利亞斯
frankish_country_273,罗瓦尼安,Rovannian,羅瓦尼安
frankish_country_274,多尔罗明,Dorlomin,多爾羅明
frankish_country_275,哈隆铎,Harondor,哈隆鐸
frankish_country_276,宁洛斯塔,Ninglosta,寧洛斯塔
frankish_country_277,阿德兰巴德,Adlanbad,阿德蘭巴德
frankish_country_278,佛林顿,Ferinton,佛林頓
frankish_country_279,伊希利恩,Ithilien,伊希利恩
frankish_country_280,佩拉基尔,Pelagir,佩拉基爾
frankish_country_281,塔拉斯加拉顿,Talasgaladon,塔拉斯加拉頓
frankish_country_282,埃瑞德恩格林,Erengrin,埃瑞德恩格林
frankish_country_283,阿努米纳斯,Annuminas,阿努米納斯
frankish_country_284,昂巴列斯,Umbaris,昂巴列斯
frankish_country_285,米斯瑞姆,Mithrim,米斯瑞姆
frankish_country_286,卡恩督姆,Carn Dum,卡恩督姆
frankish_country_287,安格玛尔,Angmar,安格瑪爾
frankish_country_288,卢恩内海,Rhunenhai,盧恩內海
frankish_country_289,多尔安罗斯,Dor-en-Ros,多爾安羅斯
frankish_country_290,奥斯隆德,Osglund,奧斯隆德
frankish_country_291,埃斯特尔林,Esterlin,埃斯特爾林
frankish_country_292,佛诺斯特,Fornost,佛諾斯特
frankish_country_293,阿切兰特,Archelant,阿切蘭特
frankish_country_294,卡兰纳宏,Kalanahon,卡蘭納宏
frankish_country_295,伊姆拉斯特,Imrast,伊姆拉斯
frankish_country_296,辛达墨瑞,Sindamor,辛達墨瑞
frankish_country_297,阿蒙汉,Amonhan,阿蒙漢
frankish_country_298,埃雷德鲁因,Eredruin,埃雷德魯因
frankish_country_299,多尔卡莱德,Dorcalad,多爾卡萊德
