key,cz,en,ch
germanic_country_52,埃兰迪尔姆,Elandilm,埃蘭迪爾姆
germanic_country_53,卡拉斯托尔,Karastor,卡拉斯托爾
germanic_country_54,伊希尔德尔,Ishildel,伊希爾德爾
germanic_country_55,安法拉斯,Anfaras,安法拉斯
germanic_country_56,多尼尔温,Donirwin,多尼爾溫
germanic_country_57,埃瑞德洛斯,Eredlos,埃瑞德洛斯
germanic_country_58,宁格罗德尔,Ningrodel,寧格羅德爾
germanic_country_59,洛斯阿尔那赫,Losarnah,洛斯阿爾那赫
germanic_country_60,辛达米尔,Sindamir,辛達米爾
germanic_country_61,吉尔多拉斯,Gildoras,吉爾多拉斯
germanic_country_62,阿蒙维拉,Amonvila,阿蒙維拉
germanic_country_63,佩拉诺尔,Pelanor,佩拉諾爾
germanic_country_64,塔兰迪尔,Talandil,塔蘭迪爾
germanic_country_65,米斯林恩,Mislin,米斯林恩
germanic_country_66,贝烈戈斯特,Belegost,貝烈戈斯特
germanic_country_67,欧洛斐尔,Orolphir,歐洛斐爾
germanic_country_68,阿塞兰迪尔,Aselandil,阿塞蘭迪爾
germanic_country_69,罗瓦尼尔,Rovanil,羅瓦尼爾
germanic_country_70,安格洛斯,Angelos,安格洛斯
germanic_country_71,多尔吉利亚斯,Dorgilias,多爾吉利亞斯
germanic_country_72,哈隆迪尔,Harondil,哈隆迪爾
germanic_country_73,伊宁瓦尔,Ininval,伊寧瓦爾
germanic_country_74,埃斯特尔诺斯,Esterlos,埃斯特爾諾斯
germanic_country_75,卡兰多米尔,Kalandomir,卡蘭多米爾
germanic_country_76,图尔巩哈尔,Turgonhar,圖爾鞏哈爾
germanic_country_77,阿德兰米尔,Adlanmir,阿德蘭米爾
germanic_country_78,佛林吉尔,Feringil,佛林吉爾
germanic_country_79,塔拉斯林,Talaslin,塔拉斯林
germanic_country_80,埃雷德加尔,Eredgar,埃雷德加爾
germanic_country_81,宁洛斯特,Ninglost,寧洛斯特
germanic_country_82,阿努米尼尔,Anuminil,阿努米尼爾
germanic_country_83,奥斯吉兰,Osgilan,奧斯吉蘭
germanic_country_84,多尔安诺尔,Dorannor,多爾安諾爾
germanic_country_85,法洛斯米尔,Falosmir,法洛斯米爾
germanic_country_86,伊姆拉迪尔,Imradil,伊姆拉迪爾
germanic_country_87,辛达洛斯,Sindalos,辛達洛斯
germanic_country_88,阿蒙加尔,Amongar,阿蒙加爾
germanic_country_89,埃兰诺瑞,Elandori,埃蘭諾瑞
germanic_country_90,卡恩迪尔,Kandil,卡恩迪爾
germanic_country_91,安法吉尔,Anfagil,安法吉爾
germanic_country_92,洛瑟米尔,Lothmir,洛瑟米爾
germanic_country_93,埃瑞德林,Eredlin,埃瑞德林
germanic_country_94,米那斯提尔,Minastir,米那斯提爾
germanic_country_95,贝烈格洛斯,Beleglos,貝烈格洛斯
germanic_country_96,欧尔法诺尔,Orfanor,歐爾法諾爾
germanic_country_97,阿塞林德,Aselind,阿塞林德
germanic_country_98,罗瓦迪尔,Rovadil,羅瓦迪爾
germanic_country_99,安格瓦拉,Angelvara,安格瓦拉
germanic_country_100,多尔吉兰,Dorgilan,多爾吉蘭
germanic_country_101,哈隆诺尔,Haronor,哈隆諾爾
germanic_country_102,伊宁米尔,Ininmir,伊寧米爾
germanic_country_103,埃斯特林德,Esterlind,埃斯特林德
germanic_country_104,卡兰迪尔,Kalandil,卡蘭迪爾
germanic_country_105,图尔法斯,Turfas,圖爾法斯
germanic_country_106,阿德兰诺尔,Adlannor,阿德蘭諾爾
germanic_country_107,佛林迪尔,Ferindil,佛林迪爾
germanic_country_108,塔拉斯诺尔,Talasnor,塔拉斯諾爾
germanic_country_109,埃雷德米尔,Eredmir,埃雷德米爾
germanic_country_110,宁加尔,Ningar,寧加爾
germanic_country_111,阿努法斯,Anufas,阿努法斯
germanic_country_112,奥斯吉诺尔,Osginor,奧斯吉諾爾
germanic_country_113,多尔安迪尔,Dorandil,多爾安迪爾
germanic_country_114,法洛斯林,Faloslin,法洛斯林
germanic_country_115,伊姆拉诺尔,Imranor,伊姆拉諾爾
germanic_country_116,辛达加尔,Sindagar,辛達加爾
germanic_country_117,阿蒙诺尔,Ammonor,阿蒙諾爾
germanic_country_118,埃兰迪尔,Elandil,埃蘭迪爾
germanic_country_119,卡恩诺尔,Kannor,卡恩諾爾
germanic_country_120,安法迪尔,Anfadil,安法迪爾
germanic_country_121,洛瑟林,Lothlin,洛瑟林
germanic_country_122,埃瑞德诺尔,Erednor,埃瑞德諾爾
germanic_country_123,米那斯迪尔,Minasdil,米那斯迪爾
germanic_country_124,贝烈格诺尔,Belegnor,貝烈格諾爾
germanic_country_125,欧尔法林,Orfalin,歐爾法林
germanic_country_126,阿塞诺尔,Asenor,阿塞諾爾
germanic_country_127,罗瓦林,Rovalin,羅瓦林
germanic_country_128,安格迪尔,Angedil,安格迪爾
germanic_country_129,多尔加尔,Dorgar,多爾加爾
germanic_country_130,哈隆林,Harolin,哈隆林
germanic_country_131,伊宁诺尔,Ininnor,伊寧諾爾
germanic_country_132,埃斯特迪尔,Esterdil,埃斯特迪爾
germanic_country_133,卡兰林,Kalanlin,卡蘭林
germanic_country_134,图尔诺尔,Turnor,圖爾諾爾
germanic_country_135,阿德兰林,Adlanlin,阿德蘭林
germanic_country_136,佛林诺尔,Ferinnor,佛林諾爾
germanic_country_137,塔拉斯迪尔,Talasdil,塔拉斯迪爾
germanic_country_138,埃雷德林,Eredlin,埃雷德林
germanic_country_139,宁诺尔,Ningnor,寧諾爾
germanic_country_140,阿努迪尔,Anudil,阿努迪爾
germanic_country_141,奥斯吉林,Osgilin,奧斯吉林
germanic_country_142,多尔安林,Doranlin,多爾安林
germanic_country_143,法洛斯迪尔,Falosdil,法洛斯迪爾
germanic_country_144,伊姆拉林,Imralin,伊姆拉林
germanic_country_145,辛达诺尔,Sindanor,辛達諾爾
germanic_country_146,阿蒙林,Ammonlin,阿蒙林
germanic_country_147,埃兰诺尔,Elandor,埃蘭諾爾
germanic_country_148,卡恩林,Kanlin,卡恩林
germanic_country_149,安法诺尔,Anfanor,安法諾爾
germanic_country_150,洛瑟迪尔,Lothdil,洛瑟迪爾
germanic_country_151,埃瑞德加尔,Eredgar,埃瑞德加爾
germanic_country_152,米那斯林,Minaslin,米那斯林
germanic_country_153,贝烈格迪尔,Belegdil,貝烈格迪爾
germanic_country_154,欧尔法诺尔,Orfanor,歐爾法諾爾
germanic_country_155,阿塞迪尔,Asedil,阿塞迪爾
germanic_country_156,罗瓦诺尔,Rovanor,羅瓦諾爾
germanic_country_157,安格林,Anglin,安格林
germanic_country_158,多尔诺尔,Dornor,多爾諾爾
germanic_country_159,哈隆迪尔,Harondil,哈隆迪爾
germanic_country_160,伊宁林,Ininlin,伊寧林
germanic_country_161,埃斯特诺尔,Esternor,埃斯特諾爾
germanic_country_162,卡兰迪尔,Kalandil,卡蘭迪爾
germanic_country_163,图尔林,Turlin,圖爾林
germanic_country_164,阿德兰迪尔,Adlandil,阿德蘭迪爾
germanic_country_165,佛林林,Ferlinlin,佛林林
germanic_country_166,塔拉斯诺尔,Talasnor,塔拉斯諾爾
germanic_country_167,埃雷德诺尔,Erednor,埃瑞德諾爾
germanic_country_168,宁迪尔,Ningdil,寧迪爾
germanic_country_169,阿努诺尔,Anunor,阿努諾爾
germanic_country_170,奥斯吉迪尔,Osgidil,奧斯吉迪爾
germanic_country_171,多尔安诺尔,Dorannor,多爾安諾爾
germanic_country_172,法洛斯诺尔,Falosnor,法洛斯諾爾
germanic_country_173,伊姆拉迪尔,Imradil,伊姆拉迪爾
germanic_country_174,辛达林,Sindalin,辛達林
germanic_country_175,阿蒙诺尔,Ammonor,阿蒙諾爾
germanic_country_176,埃兰林,Elandlin,埃蘭林
germanic_country_177,卡恩诺尔,Kannor,卡恩諾爾
germanic_country_178,安法林,Anfalin,安法林
germanic_country_179,洛瑟诺尔,Lothnor,洛瑟諾爾
germanic_country_180,埃瑞德林,Eredlin,埃瑞德林
germanic_country_181,米那斯诺尔,Minasnor,米那斯諾爾
germanic_country_182,贝烈格林,Beleglin,貝烈格林
germanic_country_183,欧尔法迪尔,Orfadil,歐爾法迪爾
germanic_country_184,阿塞诺尔,Asenor,阿塞諾爾
germanic_country_185,罗瓦迪尔,Rovadil,羅瓦迪爾
germanic_country_186,安格诺尔,Angnor,安格諾爾
germanic_country_187,多尔林,Dorlin,多爾林
germanic_country_188,哈隆诺尔,Haronor,哈隆諾爾
germanic_country_189,伊宁迪尔,Inindil,伊寧迪爾
germanic_country_190,埃斯特林,Esterlin,埃斯特林
germanic_country_191,卡兰诺尔,Kalannor,卡蘭諾爾
germanic_country_192,图尔迪尔,Turdil,圖爾迪爾
germanic_country_193,阿德兰诺尔,Adlannor,阿德蘭諾爾
germanic_country_194,佛林诺尔,Ferinnor,佛林諾爾
germanic_country_195,塔拉斯林,Talaslin,塔拉斯林
germanic_country_196,埃雷德迪尔,Ereddil,埃雷德迪爾
germanic_country_197,宁诺尔,Ningnor,寧諾爾
germanic_country_198,阿努林,Anulin,阿努林
germanic_country_199,奥斯吉诺尔,Osginor,奧斯吉諾爾
germanic_country_200,多尔安迪尔,Dorandil,多爾安迪爾
germanic_country_201,法洛斯诺尔,Falosnor,法洛斯諾爾
germanic_country_202,伊姆拉诺尔,Imranor,伊姆拉諾爾
germanic_country_203,辛达迪尔,Sindadil,辛達迪爾
germanic_country_204,阿蒙林,Ammonlin,阿蒙林
germanic_country_205,埃兰诺尔,Elandor,埃蘭諾爾
germanic_country_206,卡恩迪尔,Kandil,卡恩迪爾
germanic_country_207,安法诺尔,Anfanor,安法諾爾
germanic_country_208,洛瑟林,Lothlin,洛瑟林
germanic_country_209,埃瑞德诺尔,Erednor,埃瑞德諾爾
germanic_country_210,米那斯迪尔,Minasdil,米那斯迪爾
germanic_country_211,贝烈格诺尔,Belegnor,貝烈格諾爾
germanic_country_212,欧尔法林,Orfalin,歐爾法林
germanic_country_213,阿塞迪尔,Asedil,阿塞迪爾
germanic_country_214,罗瓦诺尔,Rovanor,羅瓦諾爾
germanic_country_215,安格迪尔,Angedil,安格迪爾
germanic_country_216,多尔诺尔,Dornor,多爾諾爾
germanic_country_217,哈隆林,Harolin,哈隆林
germanic_country_218,伊宁诺尔,Ininnor,伊寧諾爾
germanic_country_219,埃斯特迪尔,Esterdil,埃斯特迪爾
germanic_country_220,卡兰林,Kalanlin,卡蘭林
germanic_country_221,图尔诺尔,Turnor,圖爾諾爾
germanic_country_222,阿德兰林,Adlanlin,阿德蘭林
germanic_country_223,佛林迪尔,Ferindil,佛林迪爾
germanic_country_224,塔拉斯诺尔,Talasnor,塔拉斯諾爾
germanic_country_225,埃雷德林,Eredlin,埃雷德林
germanic_country_226,宁诺尔,Ningnor,寧諾爾
germanic_country_227,阿努迪尔,Anudil,阿努迪爾
germanic_country_228,奥斯吉林,Osgilin,奧斯吉林
germanic_country_229,多尔安林,Doranlin,多爾安林
germanic_country_230,法洛斯迪尔,Falosdil,法洛斯迪爾
germanic_country_231,伊姆拉林,Imralin,伊姆拉林
germanic_country_232,辛达诺尔,Sindanor,辛達諾爾
germanic_country_233,阿蒙林,Ammonlin,阿蒙林
germanic_country_234,埃兰诺尔,Elandor,埃蘭諾爾
germanic_country_235,卡恩林,Kanlin,卡恩林
germanic_country_236,安法诺尔,Anfanor,安法諾爾
germanic_country_237,洛瑟迪尔,Lothdil,洛瑟迪爾
germanic_country_238,埃瑞德加尔,Eredgar,埃瑞德加爾
germanic_country_239,米那斯林,Minaslin,米那斯林
germanic_country_240,贝烈格迪尔,Belegdil,貝烈格迪爾
germanic_country_241,欧尔法诺尔,Orfanor,歐爾法諾爾
germanic_country_242,阿塞迪尔,Asedil,阿塞迪爾
germanic_country_243,罗瓦诺尔,Rovanor,羅瓦諾爾
germanic_country_244,安格林,Anglin,安格林
germanic_country_245,多尔诺尔,Dornor,多爾諾爾
germanic_country_246,哈隆迪尔,Harondil,哈隆迪爾
germanic_country_247,伊宁林,Ininlin,伊寧林
germanic_country_248,埃斯特诺尔,Esternor,埃斯特諾爾
germanic_country_249,阿塞兰斯,Aselans,阿塞蘭斯
germanic_country_250,多瑞亚恩,Dorian,多瑞亞恩
germanic_country_251,埃利昂德,Eliond,埃利昂德
germanic_country_252,卡兰纳赫,Kalanahe,卡蘭納赫
germanic_country_253,洛瑟恩,Lothien,洛瑟恩
germanic_country_254,安诺瑞恩,Anorien,安諾瑞恩
germanic_country_255,伊西利安,Ithilien,伊西利安
germanic_country_256,塔兰杜尔,Talandur,塔蘭杜爾
germanic_country_257,米斯兰迪尔,Mislandil,米斯蘭迪爾
germanic_country_258,贝烈格莫尔,Belegmore,貝烈格莫爾
germanic_country_259,卡拉斯加拉松,Carasgalathon,卡拉斯加拉松
germanic_country_260,欧尔法斯特,Orfast,歐爾法斯特
germanic_country_261,阿蒙苏尔,Amonthur,阿蒙蘇爾
germanic_country_262,伊宁威治,Ininwich,伊寧威治
germanic_country_263,佩拉格尼尔,Pelagnir,佩拉格尼爾
germanic_country_264,图尔贡哈尔,Turgonhar,圖爾貢哈爾
germanic_country_265,阿拉诺瑞亚,Alanorria,阿拉諾瑞亞
germanic_country_266,辛达洛斯,Sindalos,辛達洛斯
germanic_country_267,吉尔多兰,Gildolan,吉爾多蘭
germanic_country_268,法洛斯提尔,Falostir,法洛斯提爾
germanic_country_269,埃瑞德路因,Eredluin,埃瑞德路因
germanic_country_270,安法乌格砾斯,Anfauglith,安法烏格礫斯
germanic_country_271,米那斯阿诺尔,Minasarnor,米那斯阿諾爾
germanic_country_272,奥斯吉利亚斯,Osgilias,奧斯吉利亞斯
germanic_country_273,罗瓦尼安,Rovannian,羅瓦尼安
germanic_country_274,多尔罗明,Dorlomin,多爾羅明
germanic_country_275,哈隆铎,Harondor,哈隆鐸
germanic_country_276,宁洛斯塔,Ninglosta,寧洛斯塔
germanic_country_277,阿德兰巴德,Adlanbad,阿德蘭巴德
germanic_country_278,佛林顿,Ferinton,佛林頓
germanic_country_279,伊希利恩,Ithilien,伊希利恩
germanic_country_280,佩拉基尔,Pelagir,佩拉基爾
germanic_country_281,塔拉斯加拉顿,Talasgaladon,塔拉斯加拉頓
germanic_country_282,埃瑞德恩格林,Erengrin,埃瑞德恩格林
germanic_country_283,阿努米纳斯,Annuminas,阿努米納斯
germanic_country_284,昂巴列斯,Umbaris,昂巴列斯
germanic_country_285,米斯瑞姆,Mithrim,米斯瑞姆
germanic_country_286,卡恩督姆,Carn Dum,卡恩督姆
germanic_country_287,安格玛尔,Angmar,安格瑪爾
germanic_country_288,卢恩内海,Rhunenhai,盧恩內海
germanic_country_289,多尔安罗斯,Dor-en-Ros,多爾安羅斯
germanic_country_290,奥斯隆德,Osglund,奧斯隆德
germanic_country_291,埃斯特尔林,Esterlin,埃斯特爾林
germanic_country_292,佛诺斯特,Fornost,佛諾斯特
germanic_country_293,阿切兰特,Archelant,阿切蘭特
germanic_country_294,卡兰纳宏,Kalanahon,卡蘭納宏
germanic_country_295,伊姆拉斯特,Imrast,伊姆拉斯
germanic_country_296,辛达墨瑞,Sindamor,辛達墨瑞
germanic_country_297,阿蒙汉,Amonhan,阿蒙漢
germanic_country_298,埃雷德鲁因,Eredruin,埃雷德魯因
germanic_country_299,多尔卡莱德,Dorcalad,多爾卡萊德
germanic_country_300,克里姆,Krem,克里姆
germanic_country_301,卡尔丹,Kaldan,卡爾丹
germanic_country_302,瑞文,Raven,瑞文
germanic_country_303,芬通,Fentong,芬通
germanic_country_304,弗泰娜,Furtana,弗泰娜
germanic_country_305,拉提雅,Latiya,拉提雅
germanic_country_306,波立米,Polimi,波立米
germanic_country_307,菲尔任,Fieren,菲爾任
germanic_country_308,福塔利亚,Futalia,福塔利亞
germanic_country_309,比罗伊,Bilroy,比羅伊
germanic_country_310,瓦尼亚,Vania,瓦尼亞
germanic_country_311,迪斯萨蒂亚,Disathia,迪斯薩蒂亞
germanic_country_312,曼妮,Manni,曼妮
germanic_country_313,菲尔提尔,Firtier,菲爾提爾
germanic_country_314,波特,Potter,波特
germanic_country_315,艾尔诺菲,Elonofi,艾爾諾菲
germanic_country_316,尼德,Nede,尼德
germanic_country_317,艾特莫拉,Etmola,艾特莫拉
germanic_country_318,尤库达,Yukuda,尤庫達
germanic_country_319,阿卡维尔,Akavir,阿卡維爾
germanic_country_320,赛尔锡,Selsi,賽爾錫
germanic_country_321,布莱顿,Breton,布萊頓
germanic_country_322,边塞,Border,邊塞
germanic_country_323,赛洛迪尔,Cyrodiil,賽洛迪爾
germanic_country_324,尼本,Niben,尼本
germanic_country_325,科洛维亚,Colovia,科洛維亞
germanic_country_326,诺德,Nord,諾德
germanic_country_327,拉格达,Ragda,拉格達
germanic_country_328,雷伽德,Legard,雷伽德
germanic_country_329,柯普图,Koptu,柯普圖
germanic_country_330,柯斯林吉,Koslingi,柯斯林吉
germanic_country_331,埃尔-杰姆哈,El-Jemha,埃爾-傑姆哈
germanic_country_332,埃尔-哈雷德,El-Haled,埃爾-哈雷德
germanic_country_333,戈达,Godda,戈達
germanic_country_334,柯特,Kote,柯特
germanic_country_335,克瑞斯,Kreis,克瑞斯
germanic_country_336,奥玛,Oma,奧瑪
germanic_country_337,斯特吉亚,Sturgia,斯特吉亞
germanic_country_338,卡拉德,Khalad,卡拉德
germanic_country_339,斯瓦迪亚,Swadia,斯瓦迪亞
germanic_country_340,瓦兰迪亚,Vlandia,瓦蘭迪亞
germanic_country_341,维吉亚,Vaegir,維吉亞
germanic_country_342,阿塞莱,Aserai,阿塞萊
germanic_country_343,罗多克,Rhodok,羅多克
germanic_country_344,巴旦尼亚,Battania,巴旦尼亞
germanic_country_345,苍灵,Cangling,蒼靈
germanic_country_346,沙努兰,Shanulan,沙努蘭
germanic_country_347,刚铎,Gondor,剛鐸
germanic_country_348,达西,Daxi,達西
germanic_country_349,哈比,Hobbit,哈比
germanic_country_350,努曼诺尔,Númenor,努曼諾爾
germanic_country_351,洛汗,Rohan,洛汗
germanic_country_352,罗马尼安,Rhovanion,羅馬尼安
germanic_country_353,史卧丁,Shiwoding,史臥丁
germanic_country_354,亚特兰,Atlant,亞特蘭
germanic_country_355,夏尔哈比,Shirehobbit,夏爾哈比
germanic_country_356,哈拉德林,Haradrim,哈拉德林
germanic_country_357,铁河,Tiehe,鐵河
germanic_country_358,晨星,Dawnstar,晨星
germanic_country_359,福尔克瑞斯,Falkreath,福爾克瑞斯
germanic_country_360,马卡什,Markarth,馬卡什
germanic_country_361,玛塞尔,Masser,瑪塞爾
germanic_country_362,瑞夫特,Riften,瑞夫特
germanic_country_363,索尔图,Solitude,索爾圖
germanic_country_364,雪漫,Whiterun,雪漫
germanic_country_365,风舵,Windhelm,風舵
germanic_country_366,冬驻,Winterhold,冬駐
germanic_country_367,格林纳巴,Green Nap,格林納巴
germanic_country_368,班科莱,Bankolai,班科萊
germanic_country_369,黯沉,Anchen,黯沉
germanic_country_370,法尔塔,Falta,法爾塔
germanic_country_371,芬迪尔,Fendier,芬迪爾
germanic_country_372,斯科,Skor,斯科
germanic_country_373,瑞里尔,Ruilier,瑞里爾
germanic_country_374,克松,Kesong,克松
germanic_country_375,瓦瑞班,Wariban,瓦瑞班
germanic_country_376,帕萨,Pasa,帕薩
germanic_country_377,贾鲁斯,Jalusi,賈魯斯
germanic_country_378,纳斯卡,Nasca,納斯卡
germanic_country_379,罗塞,Rose,羅塞
germanic_country_380,马科拉,Makola,馬科拉
germanic_country_381,奥拉马,Ollama,奧拉馬
germanic_country_382,希斯拉,Hisila,希斯拉
germanic_country_383,特瑞布,Tereb,特瑞布
germanic_country_384,唐纳格,Donnag,唐納格
germanic_country_385,西里彭,Xilipeng,西里彭
germanic_country_386,克纳达,Kenada,克納達
germanic_country_387,吉尼尔,Jinier,吉尼爾
germanic_country_388,萨里,Sari,薩里
germanic_country_389,卡森,Carson,卡森
germanic_country_390,因纳森,Yinnasen,因納森
germanic_country_391,艾拉森,Ailasen,艾拉森
germanic_country_392,罗什,Rosh,羅什
germanic_country_393,卡尔,Carl,卡爾
germanic_country_394,安维尔,Anvil,安維爾
germanic_country_395,利雅文,Liyawen,利雅文
germanic_country_396,海玟,Haiwen,海玟
germanic_country_397,米斯裘,Misqiu,米斯裘
germanic_country_398,罗尔伽,Rolga,羅爾伽
germanic_country_399,雷蒙,Raymond,雷蒙
germanic_country_400,吉迪昂,Gideon,吉迪昂
germanic_country_401,森察,Senca,森察
germanic_country_402,利尔蒙斯,Lilimons,利爾蒙斯
germanic_country_403,蒂亚尔,Diyar,蒂亞爾
germanic_country_404,阿里克尔,Alikir,阿里克爾
germanic_country_405,马鲁纳斯,Malunas,馬魯納斯
germanic_country_406,匕落,Daggerfall,匕落
germanic_country_407,北角,North Point,北角
germanic_country_408,香丁赫尔,Shandingher,香丁赫爾
germanic_country_409,奥瑞敦,Auridon,奧瑞敦
germanic_country_410,班达瑞,Bandarui,班達瑞
germanic_country_411,布鲁玛,Bruma,布魯瑪
germanic_country_412,色雷刻托,Sereketo,色雷刻托
germanic_country_413,伽玛耳丹,Gamaerdan,伽瑪耳丹
germanic_country_414,维戎,Virong,維戎
germanic_country_415,戈勒林,Gelin,戈勒林
germanic_country_416,赫托该亚,Hetogaia,赫托該亞
germanic_country_417,尼得翁,Nideweng,尼得翁
germanic_country_418,于桑克,Yusangke,於桑克
germanic_country_419,费顿,Faydun,費頓
germanic_country_420,德拉庞,Delapang,德拉龐
germanic_country_421,瓦朗比,Walangbi,瓦朗比
germanic_country_422,奥曼法德,Omanfade,奧曼法德
germanic_country_423,蒂尔比,Tierbi,蒂爾比
germanic_country_424,西岚达克,Xilandak,西嵐達克
germanic_country_425,卡琉斯,Carius,卡琉斯
germanic_country_426,德里亚特,Driyat,德里亞特
germanic_country_427,塔利维尔,Talivir,塔利維爾
germanic_country_428,罗德唐,Rodtang,羅德唐
germanic_country_429,韦雷克桑,Weileikesang,韋雷克桑
germanic_country_430,马林,Malin,馬林
germanic_country_431,卡利奥克,Kalioke,卡利奧克
germanic_country_432,埃蒂尔菲德,Etilfid,埃蒂爾菲德
germanic_country_433,马雷汶,Marewen,馬雷汶
germanic_country_434,奥里唐,Auritang,奧里唐
germanic_country_435,弗雷吉昂,Fuleijiong,弗雷吉昂
germanic_country_436,鲁兰德,Rulande,魯蘭德
germanic_country_437,拉尔纳克,Larnak,拉爾納克
germanic_country_438,帕利松,Palison,帕利松
germanic_country_439,菲尔贝克,Fierbek,菲爾貝克
germanic_country_440,梅罗克,Merok,梅羅克
germanic_country_441,诺格伦,Nuogelun,諾格倫
germanic_country_442,阿罗曼克,Alomanke,阿羅曼克
germanic_country_443,莫特,Mott,莫特
germanic_country_444,阿洛斯唐,Alositang,阿洛斯唐
germanic_country_445,绍纳尔,Shaonaer,紹納爾
germanic_country_446,萨万特,Sawant,薩萬特
germanic_country_447,韦桑,Wesang,韋桑
germanic_country_448,奥尔斯热,Aorsere,奧爾斯熱
germanic_country_449,卡南克,Kananke,卡南克
germanic_country_450,勒芒塔尔,Lemangtaer,勒芒塔爾
germanic_country_451,阿兰塔斯,Alantas,阿蘭塔斯
germanic_country_452,阿利斯维斯特,Alisivisite,阿利斯維斯特
germanic_country_453,达尔门格斯,Daermengsi,達爾門格斯
germanic_country_454,埃贝雷斯,Eibeileisi,埃貝雷斯
germanic_country_455,贝格洛米艾,Beigeluomia,貝格洛米艾
germanic_country_456,阿斯·卡瓦尔,As Kaval,阿斯·卡瓦爾
germanic_country_457,迪安托格麦尔,Diantuogemaier,迪安托格麥爾
germanic_country_458,格伦利斯里格,Gelunlisilige,格倫利斯里格
germanic_country_459,莫里希格,Molixige,莫里希格
germanic_country_460,博格·贝斯,Bog Beis,博格·貝斯
germanic_country_461,格纳特·纳尔,Gnate Nar,格納特·納爾
germanic_country_462,托·莱阿德,Tuo Laide,托·萊阿德
germanic_country_463,布林·格拉斯,Brin Grass,布林·格拉斯
germanic_country_464,马格·阿尔巴,Mag Alba,馬格·阿爾巴
germanic_country_465,斯温林,Swinlin,斯溫林
germanic_country_466,杜恩,Dun,杜恩
germanic_country_467,安杜恩,Andun,安杜恩
germanic_country_468,盖恩塞斯,Gainses,蓋恩塞斯
germanic_country_469,韦农·埃蒂尔,Weinong Etdier,韋農·埃蒂爾
germanic_country_470,罗多巴斯,Rodobas,羅多巴斯
germanic_country_471,卡格雷夫,Kagerefu,卡格雷夫
germanic_country_472,萨夫纳,Safna,薩夫納
germanic_country_473,马拉布罗特,Malabuluote,馬拉布羅特
germanic_country_474,乔诺巴斯,Qiaonuobasi,喬諾巴斯
germanic_country_475,斯科林,Skolin,斯科林
germanic_country_476,博乔瓦戈卡,Boqiaowagoka,博喬瓦戈卡
germanic_country_477,拉达克梅德,Ladakemeide,拉達克梅德
germanic_country_478,阿莱巴特,Alaibate,阿萊巴特
germanic_country_479,科尔夏斯,Keershasi,科爾夏斯
germanic_country_480,卡布尔,Kabul,卡布爾
germanic_country_481,塔舍巴,Tasheba,塔舍巴
germanic_country_482,巴格,Bag,巴格
